,unique_id,ds,cutoff,NBEATSx,Real_value
18731,ETH,2023-01-13,2022-12-23,0.00556386,0.007882461905195206
18752,ETH,2023-01-14,2022-12-24,0.0040919087,0.020277880226041715
18773,ETH,2023-01-15,2022-12-25,0.0027666534,0.007852945599606974
18794,ETH,2023-01-16,2022-12-26,0.0029151114,0.009396104594860987
18815,ETH,2023-01-17,2022-12-27,0.0020632218,0.008418293780213323
18836,ETH,2023-01-18,2022-12-28,0.003936135,0.012447490831138013
18857,ETH,2023-01-19,2022-12-29,0.0038715755,0.006095824743080508
18878,ETH,2023-01-20,2022-12-30,0.003499622,0.00867351483162211
18899,ETH,2023-01-21,2022-12-31,0.002650733,0.009916444911677598
18920,ETH,2023-01-22,2023-01-01,0.0028111315,0.008093880629503359
18941,ETH,2023-01-23,2023-01-02,0.005562747,0.008983591439979805
18962,ETH,2023-01-24,2023-01-03,0.0051986515,0.00960651949431768
18983,ETH,2023-01-25,2023-01-04,0.006436988,0.012280919234234093
19004,ETH,2023-01-26,2023-01-05,0.0038843774,0.008042648568708574
19025,ETH,2023-01-27,2023-01-06,0.0039246078,0.008956685817822838
19046,ETH,2023-01-28,2023-01-07,0.0023897314,0.005512163158540907
19067,ETH,2023-01-29,2023-01-08,0.004653115,0.008559259995476846
19088,ETH,2023-01-30,2023-01-09,0.007275855,0.009323226553678485
19109,ETH,2023-01-31,2023-01-10,0.008469632,0.0068764556829570556
19130,ETH,2023-02-01,2023-01-11,0.009307791,0.009309162918671917
19151,ETH,2023-02-02,2023-01-12,0.011136619,0.013415651954596227
19172,ETH,2023-02-03,2023-01-13,0.007695059,0.007549746591516104
19193,ETH,2023-02-04,2023-01-14,0.004831183,0.005463067840384497
19214,ETH,2023-02-05,2023-01-15,0.003002632,0.006169047235303655
19235,ETH,2023-02-06,2023-01-16,0.0025890288,0.006952959752583279
19256,ETH,2023-02-07,2023-01-17,0.004492134,0.009124341555671957
19277,ETH,2023-02-08,2023-01-18,0.004700163,0.006437782311492078
19298,ETH,2023-02-09,2023-01-19,0.0032888623,0.011213721459722563
19319,ETH,2023-02-10,2023-01-20,0.0017566667,0.008484331235069201
19340,ETH,2023-02-11,2023-01-21,0.0036748424,0.004289793340434577
19361,ETH,2023-02-12,2023-01-22,0.005408365,0.006000884569186216
19382,ETH,2023-02-13,2023-01-23,0.006353588,0.008951597514806512
19403,ETH,2023-02-14,2023-01-24,0.006217185,0.010516600798351572
19424,ETH,2023-02-15,2023-01-25,0.0072100265,0.009627292814201077
19445,ETH,2023-02-16,2023-01-26,0.008070544,0.012054074216114008
19466,ETH,2023-02-17,2023-01-27,0.0059723947,0.00886796001751966
19487,ETH,2023-02-18,2023-01-28,0.0049142335,0.004369652432003363
19508,ETH,2023-02-19,2023-01-29,0.0052535404,0.006276853066964745
19529,ETH,2023-02-20,2023-01-30,0.007046967,0.006887983461119798
19550,ETH,2023-02-21,2023-01-31,0.007489172,0.008771941675690594
19571,ETH,2023-02-22,2023-02-01,0.009363869,0.008192316611792178
19592,ETH,2023-02-23,2023-02-02,0.00963801,0.00854160953261845
19613,ETH,2023-02-24,2023-02-03,0.012653537,0.007893298576162985
19634,ETH,2023-02-25,2023-02-04,0.011097383,0.005642238059876676
19655,ETH,2023-02-26,2023-02-05,0.008386188,0.005749368060643949
19676,ETH,2023-02-27,2023-02-06,0.009574734,0.006347736830605033
19697,ETH,2023-02-28,2023-02-07,0.0063836914,0.006327618051680773
19718,ETH,2023-03-01,2023-02-08,0.007721953,0.007557263367256994
19739,ETH,2023-03-02,2023-02-09,0.0063235434,0.005452122101870502
19760,ETH,2023-03-03,2023-02-10,0.0068162107,0.013993922668654018
19781,ETH,2023-03-04,2023-02-11,0.007099052,0.0033758700817466715
19802,ETH,2023-03-05,2023-02-12,0.007656927,0.005215313554863009
19823,ETH,2023-03-06,2023-02-13,0.007755969,0.003978556884118725
19844,ETH,2023-03-07,2023-02-14,0.007906856,0.005543055669535307
19865,ETH,2023-03-08,2023-02-15,0.009385176,0.005679175363354593
19886,ETH,2023-03-09,2023-02-16,0.00888293,0.013786631822212679
19907,ETH,2023-03-10,2023-02-17,0.008791004,0.012821419266481261
19928,ETH,2023-03-11,2023-02-18,0.009039677,0.012277980212553666
19949,ETH,2023-03-12,2023-02-19,0.008969323,0.013372382001590539
19970,ETH,2023-03-13,2023-02-20,0.009721924,0.013088423592039248
19991,ETH,2023-03-14,2023-02-21,0.010566607,0.014383275088519486
20012,ETH,2023-03-15,2023-02-22,0.008584517,0.010801445964474245
20033,ETH,2023-03-16,2023-02-23,0.009613912,0.00832830424261043
20054,ETH,2023-03-17,2023-02-24,0.0099398475,0.011527795062309092
20075,ETH,2023-03-18,2023-02-25,0.0092459265,0.01119411654600341
20096,ETH,2023-03-19,2023-02-26,0.009588253,0.009628527822835764
20117,ETH,2023-03-20,2023-02-27,0.010328306,0.009856816426990834
20138,ETH,2023-03-21,2023-02-28,0.008283048,0.010070226753507015
20159,ETH,2023-03-22,2023-03-01,0.006948336,0.011119390348116105
20180,ETH,2023-03-23,2023-03-02,0.008646904,0.011298098544098762
20201,ETH,2023-03-24,2023-03-03,0.0068406053,0.00866237337992552
20222,ETH,2023-03-25,2023-03-04,0.008498728,0.006078338906275914
20243,ETH,2023-03-26,2023-03-05,0.0048250514,0.007989965490165278
20264,ETH,2023-03-27,2023-03-06,0.006072932,0.008020145300716222
20285,ETH,2023-03-28,2023-03-07,0.0053760675,0.009030357813855921
20306,ETH,2023-03-29,2023-03-08,0.0053044953,0.006717428031529876
20327,ETH,2023-03-30,2023-03-09,0.0076087983,0.008710743260985898
20348,ETH,2023-03-31,2023-03-10,0.007177466,0.006762316755714082
20369,ETH,2023-04-01,2023-03-11,0.00759078,0.0038325753952161232
20390,ETH,2023-04-02,2023-03-12,0.0070439065,0.005084687165028391
20411,ETH,2023-04-03,2023-03-13,0.0081823,0.009786715125504325
20432,ETH,2023-04-04,2023-03-14,0.007905841,0.007201625104929023
20453,ETH,2023-04-05,2023-03-15,0.010188153,0.00836330651987101
20474,ETH,2023-04-06,2023-03-16,0.009275437,0.005460928444791293
20495,ETH,2023-04-07,2023-03-17,0.009648188,0.00490832831156626
20516,ETH,2023-04-08,2023-03-18,0.009400303,0.003525554377170909
20537,ETH,2023-04-09,2023-03-19,0.014172282,0.004955811084905386
20558,ETH,2023-04-10,2023-03-20,0.010713228,0.005632789166431995
20579,ETH,2023-04-11,2023-03-21,0.0110758655,0.005446370454362836
20600,ETH,2023-04-12,2023-03-22,0.011667978,0.008162827217385028
20621,ETH,2023-04-13,2023-03-23,0.012261679,0.007939914905799
20642,ETH,2023-04-14,2023-03-24,0.012518307,0.013510807158476426
20663,ETH,2023-04-15,2023-03-25,0.011015558,0.0053025476104356165
20684,ETH,2023-04-16,2023-03-26,0.011086941,0.006115223526410141
20705,ETH,2023-04-17,2023-03-27,0.01088789,0.006801034162494859
20726,ETH,2023-04-18,2023-03-28,0.01120618,0.006014542818841752
20747,ETH,2023-04-19,2023-03-29,0.0111270705,0.012509208382043347
20768,ETH,2023-04-20,2023-03-30,0.010099574,0.008437111310186944
20789,ETH,2023-04-21,2023-03-31,0.01025286,0.008746769200762096
20810,ETH,2023-04-22,2023-04-01,0.009904305,0.004542128911953971
20831,ETH,2023-04-23,2023-04-02,0.010479899,0.0058200863357897046
20852,ETH,2023-04-24,2023-04-03,0.0062038945,0.00858353593023747
20873,ETH,2023-04-25,2023-04-04,0.009118084,0.0066497292771854465
20894,ETH,2023-04-26,2023-04-05,0.010008694,0.01861377098623498
20915,ETH,2023-04-27,2023-04-06,0.008496297,0.012063510374504087
20936,ETH,2023-04-28,2023-04-07,0.008794189,0.0051714124053305706
20957,ETH,2023-04-29,2023-04-08,0.007625025,0.003980193862409988
20978,ETH,2023-04-30,2023-04-09,0.008547632,0.005978822281925429
20999,ETH,2023-05-01,2023-04-10,0.0075666774,0.008944349567065458
21020,ETH,2023-05-02,2023-04-11,0.0073469607,0.005736118459788217
21041,ETH,2023-05-03,2023-04-12,0.0073928563,0.006865164070935497
21062,ETH,2023-05-04,2023-04-13,0.008884527,0.004342407092749254
21083,ETH,2023-05-05,2023-04-14,0.0077045956,0.007767340595938877
21104,ETH,2023-05-06,2023-04-15,0.007308784,0.008034148225231326
21125,ETH,2023-05-07,2023-04-16,0.008080424,0.007088763683159056
21146,ETH,2023-05-08,2023-04-17,0.008287538,0.008901671829344726
21167,ETH,2023-05-09,2023-04-18,0.008885876,0.005040628684255976
21188,ETH,2023-05-10,2023-04-19,0.009447828,0.010319686969711334
21209,ETH,2023-05-11,2023-04-20,0.009924389,0.006785824331065852
21230,ETH,2023-05-12,2023-04-21,0.010708535,0.00856853436825309
21251,ETH,2023-05-13,2023-04-22,0.009219413,0.004213356824978144
21272,ETH,2023-05-14,2023-04-23,0.009890026,0.0038998469316170545
21293,ETH,2023-05-15,2023-04-24,0.010748776,0.006155767830633049
21314,ETH,2023-05-16,2023-04-25,0.00921129,0.004309405738614112
