,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
0,BTC,2022-04-29,2022-04-28,0.009076814,0.0074577865800993,0.008086599
1,BTC,2022-04-30,2022-04-28,0.008768056,0.0054428967399202,0.008086599
2,BTC,2022-05-01,2022-04-28,0.008244846,0.0075400180393899,0.008086599
3,BTC,2022-05-02,2022-04-28,0.00821969,0.007785433454798,0.0074891974
4,BTC,2022-05-03,2022-04-28,0.008662106,0.005110931366543,0.0074891974
5,BTC,2022-05-04,2022-04-28,0.008056466,0.0077694720554706,0.008336902
6,BTC,2022-05-05,2022-04-28,0.009235481,0.0123454913098424,0.008336902
7,BTC,2022-05-06,2022-04-28,0.007952163,0.0089331874512553,0.0080481395
8,BTC,2022-05-07,2022-04-28,0.0075000953,0.0071615689848531,0.0080481395
9,BTC,2022-05-08,2022-04-28,0.0077289864,0.0095463408767549,0.008293273
10,BTC,2022-05-09,2022-04-28,0.008308324,0.0175487613459095,0.008293273
11,BTC,2022-05-10,2022-04-28,0.008506608,0.0197654914435254,0.008092226
12,BTC,2022-05-11,2022-04-28,0.007819077,0.0336483705664295,0.008092226
13,BTC,2022-05-12,2022-04-28,0.008739683,0.0298904925858492,0.008262665
14,BTC,2022-05-13,2022-04-28,0.008343535,0.0154662242067704,0.008262665
15,BTC,2022-05-14,2022-04-28,0.0073544593,0.0119537654255075,0.008096271
16,BTC,2022-05-15,2022-04-28,0.008425054,0.0103781701176544,0.008096271
17,BTC,2022-05-16,2022-04-28,0.008567102,0.013481059957886,0.009074134
18,BTC,2022-05-17,2022-04-28,0.008138794,0.0102603672168518,0.009074134
19,BTC,2022-05-18,2022-04-28,0.008522692,0.00965786229207,0.009029835
20,BTC,2022-05-19,2022-04-28,0.008916116,0.0100425105094226,0.009029835
21,BTC,2022-05-20,2022-04-29,0.007945345,0.0107147556118419,0.0095216185
22,BTC,2022-05-21,2022-04-30,0.007976199,0.0048173609775051,0.008355294
23,BTC,2022-05-22,2022-05-01,0.0071966345,0.0077632288528472,0.009760513
24,BTC,2022-05-23,2022-05-02,0.008968646,0.0092220381080991,0.009030442
25,BTC,2022-05-24,2022-05-03,0.0071128015,0.0075270763730458,0.0066363253
26,BTC,2022-05-25,2022-05-04,0.0102762515,0.0079897232814029,0.009654091
27,BTC,2022-05-26,2022-05-05,0.009694885,0.011579868523878,0.01192596
28,BTC,2022-05-27,2022-05-06,0.008859773,0.0101231114081446,0.007745592
29,BTC,2022-05-28,2022-05-07,0.007319363,0.0050366161825123,0.0074421326
30,BTC,2022-05-29,2022-05-08,0.00888253,0.0043867743706035,0.008861386
31,BTC,2022-05-30,2022-05-09,0.0077475444,0.0109857885058578,0.01244523
32,BTC,2022-05-31,2022-05-10,0.010115217,0.0084306215404017,0.010304831
33,BTC,2022-06-01,2022-05-11,0.011197878,0.0100575828084086,0.01704771
34,BTC,2022-06-02,2022-05-12,0.013317225,0.0066893293944178,0.008406978
35,BTC,2022-06-03,2022-05-13,0.012971128,0.007055947707981,0.0042838566
36,BTC,2022-06-04,2022-05-14,0.01278264,0.0044353800471562,0.009838642
37,BTC,2022-06-05,2022-05-15,0.01093398,0.0046687419912538,0.009785389
38,BTC,2022-06-06,2022-05-16,0.010532161,0.007979463906419,0.012121347
