,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
0,BTC,2022-04-29,2022-04-28,0.008223299,0.0074577865800993,0.008702621
1,BTC,2022-04-30,2022-04-28,0.008038973,0.0054428967399202,0.008763484
2,BTC,2022-05-01,2022-04-28,0.008133676,0.0075400180393899,0.008946072
3,BTC,2022-05-02,2022-04-28,0.008375167,0.007785433454798,0.00912866
4,BTC,2022-05-03,2022-04-28,0.008432071,0.005110931366543,0.009015208
5,BTC,2022-05-04,2022-04-28,0.008373562,0.0077694720554706,0.008901755
6,BTC,2022-05-05,2022-04-28,0.008330363,0.0123454913098424,0.008863938
7,BTC,2022-05-06,2022-04-29,0.007705111,0.0089331874512553,0.00941719
8,BTC,2022-05-07,2022-04-30,0.007185393,0.0071615689848531,0.0074209976
9,BTC,2022-05-08,2022-05-01,0.008107521,0.0095463408767549,0.008732712
10,BTC,2022-05-09,2022-05-02,0.0074857245,0.0175487613459095,0.008326759
11,BTC,2022-05-10,2022-05-03,0.0064481427,0.0197654914435254,0.007265723
12,BTC,2022-05-11,2022-05-04,0.008210182,0.0336483705664295,0.0087217195
13,BTC,2022-05-12,2022-05-05,0.0088983225,0.0298904925858492,0.010867397
14,BTC,2022-05-13,2022-05-06,0.008338124,0.0154662242067704,0.009621984
15,BTC,2022-05-14,2022-05-07,0.008353306,0.0119537654255075,0.009070538
16,BTC,2022-05-15,2022-05-08,0.009587256,0.0103781701176544,0.0101699075
17,BTC,2022-05-16,2022-05-09,0.010100476,0.013481059957886,0.012044631
18,BTC,2022-05-17,2022-05-10,0.011650309,0.0102603672168518,0.012047962
19,BTC,2022-05-18,2022-05-11,0.01609597,0.00965786229207,0.016417695
20,BTC,2022-05-19,2022-05-12,0.017115198,0.0100425105094226,0.016667668
21,BTC,2022-05-20,2022-05-13,0.016770098,0.0107147556118419,0.011848232
22,BTC,2022-05-21,2022-05-14,0.016440546,0.0048173609775051,0.010916038
23,BTC,2022-05-22,2022-05-15,0.0146180345,0.0077632288528472,0.013244277
24,BTC,2022-05-23,2022-05-16,0.014820914,0.0092220381080991,0.013498416
25,BTC,2022-05-24,2022-05-17,0.013276491,0.0075270763730458,0.013751625
26,BTC,2022-05-25,2022-05-18,0.014175704,0.0079897232814029,0.014626233
27,BTC,2022-05-26,2022-05-19,0.014547671,0.011579868523878,0.020452451
28,BTC,2022-05-27,2022-05-20,0.014477551,0.0101231114081446,0.017206945
29,BTC,2022-05-28,2022-05-21,0.012814214,0.0050366161825123,0.017248515
30,BTC,2022-05-29,2022-05-22,0.012481973,0.0043867743706035,0.015799316
31,BTC,2022-05-30,2022-05-23,0.012407471,0.0109857885058578,0.015674155
32,BTC,2022-05-31,2022-05-24,0.0111776665,0.0084306215404017,0.010845135
33,BTC,2022-06-01,2022-05-25,0.011782748,0.0100575828084086,0.010152285
34,BTC,2022-06-02,2022-05-26,0.010464045,0.0066893293944178,0.009561731
35,BTC,2022-06-03,2022-05-27,0.0103454115,0.007055947707981,0.010703234
36,BTC,2022-06-04,2022-05-28,0.008015558,0.0044353800471562,0.007905665
37,BTC,2022-06-05,2022-05-29,0.0074558565,0.0046687419912538,0.00761534
38,BTC,2022-06-06,2022-05-30,0.009390904,0.007979463906419,0.010600334
39,BTC,2022-06-07,2022-05-31,0.008662787,0.0160736144592066,0.009995805
40,BTC,2022-06-08,2022-06-01,0.009745611,0.0122065352326489,0.010459321
41,BTC,2022-06-09,2022-06-02,0.008448561,0.0056408278180271,0.0086312285
42,BTC,2022-06-10,2022-06-03,0.007844867,0.0087733557941172,0.009800253
43,BTC,2022-06-11,2022-06-04,0.0072189597,0.0084213038271361,0.007822135
44,BTC,2022-06-12,2022-06-05,0.007118905,0.0137392028046555,0.0083315475
45,BTC,2022-06-13,2022-06-06,0.0077276165,0.0236805168496329,0.009246246
46,BTC,2022-06-14,2022-06-07,0.009872198,0.0270436388664884,0.013003539
47,BTC,2022-06-15,2022-06-08,0.010956764,0.0285866904501774,0.0120089045
48,BTC,2022-06-16,2022-06-09,0.008955836,0.0143519138312781,0.008865327
49,BTC,2022-06-17,2022-06-10,0.009859939,0.0136097611957696,0.009575024
50,BTC,2022-06-18,2022-06-11,0.008822574,0.0237541775168886,0.01145543
51,BTC,2022-06-19,2022-06-12,0.010479596,0.0249054173634748,0.011931195
52,BTC,2022-06-20,2022-06-13,0.012496244,0.01807213878273,0.014260898
