,unique_id,ds,cutoff,NBEATSx,Real_value
22203,ETH,2022-10-20,2022-09-22,0.017972872,0.006117249049175476
22231,ETH,2022-10-21,2022-09-23,0.017283976,0.0068925647060576415
22259,ETH,2022-10-22,2022-09-24,0.0145816,0.0031868361356259876
22287,ETH,2022-10-23,2022-09-25,0.015136769,0.006650092658647721
22315,ETH,2022-10-24,2022-09-26,0.016987387,0.006448787623950081
22343,ETH,2022-10-25,2022-09-27,0.013993923,0.015740361704233506
22371,ETH,2022-10-26,2022-09-28,0.013485997,0.013990023167104895
22399,ETH,2022-10-27,2022-09-29,0.0140598,0.012065452837002298
22427,ETH,2022-10-28,2022-09-30,0.012597247,0.011317884239568787
22455,ETH,2022-10-29,2022-10-01,0.01026955,0.011373193312314914
22483,ETH,2022-10-30,2022-10-02,0.013328343,0.0077508097470973475
22511,ETH,2022-10-31,2022-10-03,0.015384583,0.012973262556092956
22539,ETH,2022-11-01,2022-10-04,0.01240483,0.008158061932969755
22567,ETH,2022-11-02,2022-10-05,0.013928659,0.01379444812646488
22595,ETH,2022-11-03,2022-10-06,0.012522175,0.008007276741042114
22623,ETH,2022-11-04,2022-10-07,0.015131383,0.012997027713521753
22651,ETH,2022-11-05,2022-10-08,0.013005826,0.00554612218822646
22679,ETH,2022-11-06,2022-10-09,0.010401265,0.007428726818778937
22707,ETH,2022-11-07,2022-10-10,0.009818556,0.010093877622853355
22735,ETH,2022-11-08,2022-10-11,0.01493991,0.03568048402341268
22763,ETH,2022-11-09,2022-10-12,0.011210685,0.03156651523609154
22791,ETH,2022-11-10,2022-10-13,0.012556905,0.0318732722411507
22819,ETH,2022-11-11,2022-10-14,0.012396308,0.02250284871940302
22847,ETH,2022-11-12,2022-10-15,0.0053615724,0.010172989235260664
22875,ETH,2022-11-13,2022-10-16,0.009623639,0.010589313755626644
22903,ETH,2022-11-14,2022-10-17,0.010243108,0.01901564860176976
22931,ETH,2022-11-15,2022-10-18,0.009014608,0.011242145422685331
22959,ETH,2022-11-16,2022-10-19,0.010644729,0.009763469785394472
22987,ETH,2022-11-17,2022-10-20,0.008104211,0.009996315422921283
23015,ETH,2022-11-18,2022-10-21,0.007712181,0.0066939914755338005
23043,ETH,2022-11-19,2022-10-22,0.0063858987,0.004794288947841521
23071,ETH,2022-11-20,2022-10-23,0.0071029295,0.011624133855603146
23099,ETH,2022-11-21,2022-10-24,0.007992023,0.0131914764361715
23127,ETH,2022-11-22,2022-10-25,0.011077503,0.01314675196473122
23155,ETH,2022-11-23,2022-10-26,0.010405085,0.011284272452174442
23183,ETH,2022-11-24,2022-10-27,0.01203506,0.007844081936346807
23211,ETH,2022-11-25,2022-10-28,0.012429136,0.00660605618221046
23239,ETH,2022-11-26,2022-10-29,0.011085265,0.006819419803433492
23267,ETH,2022-11-27,2022-10-30,0.011672295,0.006166956149655579
23295,ETH,2022-11-28,2022-10-31,0.0112381065,0.0095716000611476
23323,ETH,2022-11-29,2022-11-01,0.012679202,0.007716556407180556
23351,ETH,2022-11-30,2022-11-02,0.011273075,0.013351344673735553
23379,ETH,2022-12-01,2022-11-03,0.011669288,0.006221367536928716
23407,ETH,2022-12-02,2022-11-04,0.012857153,0.006238890499205055
23435,ETH,2022-12-03,2022-11-05,0.011954421,0.006089354362237836
23463,ETH,2022-12-04,2022-11-06,0.013796586,0.005668537341510489
23491,ETH,2022-12-05,2022-11-07,0.014402112,0.006988830324452612
23519,ETH,2022-12-06,2022-11-08,0.010150298,0.00608357634653285
23547,ETH,2022-12-07,2022-11-09,0.01266904,0.007066680893606901
23575,ETH,2022-12-08,2022-11-10,0.016266808,0.00787471083571998
23603,ETH,2022-12-09,2022-11-11,0.019656826,0.006889448205031751
23631,ETH,2022-12-10,2022-11-12,0.017372774,0.003605398532708657
23659,ETH,2022-12-11,2022-11-13,0.018556815,0.0036604978378744486
23687,ETH,2022-12-12,2022-11-14,0.020470165,0.005513163446662178
23715,ETH,2022-12-13,2022-11-15,0.020929538,0.011145256680865497
23743,ETH,2022-12-14,2022-11-16,0.018056568,0.008127043556330914
23771,ETH,2022-12-15,2022-11-17,0.021659922,0.00596463154346033
23799,ETH,2022-12-16,2022-11-18,0.019050118,0.0117455328526873
23827,ETH,2022-12-17,2022-11-19,0.015319722,0.005302544361021843
23855,ETH,2022-12-18,2022-11-20,0.018951464,0.0052544614875580375
23883,ETH,2022-12-19,2022-11-21,0.011574479,0.006668186706927687
23911,ETH,2022-12-20,2022-11-22,0.013156953,0.0076334117779356765
23939,ETH,2022-12-21,2022-11-23,0.013596879,0.004581693502883642
23967,ETH,2022-12-22,2022-11-24,0.012728194,0.008034495032288015
23995,ETH,2022-12-23,2022-11-25,0.011247846,0.004399081696152844
24023,ETH,2022-12-24,2022-11-26,0.007269636,0.002004088201807217
24051,ETH,2022-12-25,2022-11-27,0.006625138,0.005612314054395345
24079,ETH,2022-12-26,2022-11-28,0.0112019675,0.003196493219271456
24107,ETH,2022-12-27,2022-11-29,0.0067202365,0.003948236745870464
24135,ETH,2022-12-28,2022-11-30,0.008395634,0.006289432818222983
24163,ETH,2022-12-29,2022-12-01,0.008677221,0.0038475414073895946
24191,ETH,2022-12-30,2022-12-02,0.006662341,0.003589063882915074
24219,ETH,2022-12-31,2022-12-03,0.0048810733,0.0026041769349893526
24247,ETH,2023-01-01,2022-12-04,0.0055572614,0.0020591979002773236
24275,ETH,2023-01-02,2022-12-05,0.0071502486,0.004031851003593774
24303,ETH,2023-01-03,2022-12-06,0.0069393357,0.0028737166462766022
24331,ETH,2023-01-04,2022-12-07,0.009116906,0.006760570969287136
24359,ETH,2023-01-05,2022-12-08,0.009368515,0.0028668850788248572
24387,ETH,2023-01-06,2022-12-09,0.012909358,0.005029902309708355
24415,ETH,2023-01-07,2022-12-10,0.009288772,0.0017774511604744588
24443,ETH,2023-01-08,2022-12-11,0.0076475153,0.00529385681589313
24471,ETH,2023-01-09,2022-12-12,0.0081973,0.0065169155861432735
24499,ETH,2023-01-10,2022-12-13,0.007574854,0.004469776632928535
24527,ETH,2023-01-11,2022-12-14,0.007999439,0.008382246094154888
24555,ETH,2023-01-12,2022-12-15,0.008013952,0.012467554201832418
24583,ETH,2023-01-13,2022-12-16,0.0069328616,0.007882461905195206
24611,ETH,2023-01-14,2022-12-17,0.0015103305,0.020277880226041715
24639,ETH,2023-01-15,2022-12-18,0.0025168671,0.007852945599606974
24667,ETH,2023-01-16,2022-12-19,0.006035531,0.009396104594860987
24695,ETH,2023-01-17,2022-12-20,0.007596946,0.008418293780213323
24723,ETH,2023-01-18,2022-12-21,0.0069524897,0.012447490831138013
24751,ETH,2023-01-19,2022-12-22,0.007871863,0.006095824743080508
24779,ETH,2023-01-20,2022-12-23,0.0028351354,0.00867351483162211
24807,ETH,2023-01-21,2022-12-24,0.0037399137,0.009916444911677598
24835,ETH,2023-01-22,2022-12-25,0.0031801243,0.008093880629503359
24863,ETH,2023-01-23,2022-12-26,0.0050496263,0.008983591439979805
24891,ETH,2023-01-24,2022-12-27,0.004653259,0.00960651949431768
24919,ETH,2023-01-25,2022-12-28,0.006073841,0.012280919234234093
24947,ETH,2023-01-26,2022-12-29,0.005519568,0.008042648568708574
24975,ETH,2023-01-27,2022-12-30,0.0069791535,0.008956685817822838
25003,ETH,2023-01-28,2022-12-31,0.005199686,0.005512163158540907
25031,ETH,2023-01-29,2023-01-01,0.008631282,0.008559259995476846
25059,ETH,2023-01-30,2023-01-02,0.008990839,0.009323226553678485
25087,ETH,2023-01-31,2023-01-03,0.0076840823,0.0068764556829570556
25115,ETH,2023-02-01,2023-01-04,0.009720314,0.009309162918671917
25143,ETH,2023-02-02,2023-01-05,0.008302418,0.013415651954596227
25171,ETH,2023-02-03,2023-01-06,0.004794406,0.007549746591516104
25199,ETH,2023-02-04,2023-01-07,0.003887307,0.005463067840384497
25227,ETH,2023-02-05,2023-01-08,0.0021348395,0.006169047235303655
25255,ETH,2023-02-06,2023-01-09,0.004833888,0.006952959752583279
25283,ETH,2023-02-07,2023-01-10,0.004389021,0.009124341555671957
25311,ETH,2023-02-08,2023-01-11,0.0071172086,0.006437782311492078
25339,ETH,2023-02-09,2023-01-12,0.009064145,0.011213721459722563
25367,ETH,2023-02-10,2023-01-13,0.0075058155,0.008484331235069201
25395,ETH,2023-02-11,2023-01-14,0.0040990487,0.004289793340434577
25423,ETH,2023-02-12,2023-01-15,0.005295886,0.006000884569186216
25451,ETH,2023-02-13,2023-01-16,0.007746615,0.008951597514806512
25479,ETH,2023-02-14,2023-01-17,0.0076065394,0.010516600798351572
25507,ETH,2023-02-15,2023-01-18,0.008200914,0.009627292814201077
25535,ETH,2023-02-16,2023-01-19,0.008406405,0.012054074216114008
25563,ETH,2023-02-17,2023-01-20,0.010391473,0.00886796001751966
25591,ETH,2023-02-18,2023-01-21,0.005686813,0.004369652432003363
25619,ETH,2023-02-19,2023-01-22,0.0073639015,0.006276853066964745
25647,ETH,2023-02-20,2023-01-23,0.006745059,0.006887983461119798
25675,ETH,2023-02-21,2023-01-24,0.008803155,0.008771941675690594
25703,ETH,2023-02-22,2023-01-25,0.0119776875,0.008192316611792178
25731,ETH,2023-02-23,2023-01-26,0.010505608,0.00854160953261845
25759,ETH,2023-02-24,2023-01-27,0.0090221595,0.007893298576162985
25787,ETH,2023-02-25,2023-01-28,0.007952601,0.005642238059876676
25815,ETH,2023-02-26,2023-01-29,0.0064392057,0.005749368060643949
25843,ETH,2023-02-27,2023-01-30,0.0066810637,0.006347736830605033
25871,ETH,2023-02-28,2023-01-31,0.008932266,0.006327618051680773
25899,ETH,2023-03-01,2023-02-01,0.011670543,0.007557263367256994
25927,ETH,2023-03-02,2023-02-02,0.010556066,0.005452122101870502
25955,ETH,2023-03-03,2023-02-03,0.006503161,0.013993922668654018
25983,ETH,2023-03-04,2023-02-04,0.007979048,0.0033758700817466715
26011,ETH,2023-03-05,2023-02-05,0.0069301184,0.005215313554863009
26039,ETH,2023-03-06,2023-02-06,0.008192389,0.003978556884118725
26067,ETH,2023-03-07,2023-02-07,0.009457075,0.005543055669535307
26095,ETH,2023-03-08,2023-02-08,0.00874365,0.005679175363354593
26123,ETH,2023-03-09,2023-02-09,0.0125013385,0.013786631822212679
26151,ETH,2023-03-10,2023-02-10,0.009133935,0.012821419266481261
26179,ETH,2023-03-11,2023-02-11,0.011936059,0.012277980212553666
26207,ETH,2023-03-12,2023-02-12,0.011716416,0.013372382001590539
26235,ETH,2023-03-13,2023-02-13,0.014118767,0.013088423592039248
26263,ETH,2023-03-14,2023-02-14,0.012885876,0.014383275088519486
26291,ETH,2023-03-15,2023-02-15,0.010831179,0.010801445964474245
26319,ETH,2023-03-16,2023-02-16,0.010517556,0.00832830424261043
26347,ETH,2023-03-17,2023-02-17,0.012123256,0.011527795062309092
26375,ETH,2023-03-18,2023-02-18,0.010450577,0.01119411654600341
26403,ETH,2023-03-19,2023-02-19,0.009464139,0.009628527822835764
26431,ETH,2023-03-20,2023-02-20,0.011477414,0.009856816426990834
26459,ETH,2023-03-21,2023-02-21,0.012832729,0.010070226753507015
26487,ETH,2023-03-22,2023-02-22,0.011792073,0.011119390348116105
26515,ETH,2023-03-23,2023-02-23,0.0081344275,0.011298098544098762
26543,ETH,2023-03-24,2023-02-24,0.009454796,0.00866237337992552
26571,ETH,2023-03-25,2023-02-25,0.0075257416,0.006078338906275914
26599,ETH,2023-03-26,2023-02-26,0.008319987,0.007989965490165278
26627,ETH,2023-03-27,2023-02-27,0.009699854,0.008020145300716222
26655,ETH,2023-03-28,2023-02-28,0.011125989,0.009030357813855921
26683,ETH,2023-03-29,2023-03-01,0.010834388,0.006717428031529876
26711,ETH,2023-03-30,2023-03-02,0.009435751,0.008710743260985898
26739,ETH,2023-03-31,2023-03-03,0.006299982,0.006762316755714082
26767,ETH,2023-04-01,2023-03-04,0.0052985074,0.0038325753952161232
26795,ETH,2023-04-02,2023-03-05,0.0074026445,0.005084687165028391
26823,ETH,2023-04-03,2023-03-06,0.005820007,0.009786715125504325
26851,ETH,2023-04-04,2023-03-07,0.0065667597,0.007201625104929023
26879,ETH,2023-04-05,2023-03-08,0.0062219845,0.00836330651987101
26907,ETH,2023-04-06,2023-03-09,0.008791478,0.005460928444791293
26935,ETH,2023-04-07,2023-03-10,0.007923413,0.00490832831156626
26963,ETH,2023-04-08,2023-03-11,0.006894453,0.003525554377170909
26991,ETH,2023-04-09,2023-03-12,0.008603195,0.004955811084905386
27019,ETH,2023-04-10,2023-03-13,0.009041003,0.005632789166431995
27047,ETH,2023-04-11,2023-03-14,0.009095805,0.005446370454362836
27075,ETH,2023-04-12,2023-03-15,0.011314328,0.008162827217385028
27103,ETH,2023-04-13,2023-03-16,0.006756189,0.007939914905799
27131,ETH,2023-04-14,2023-03-17,0.0065532355,0.013510807158476426
27159,ETH,2023-04-15,2023-03-18,0.007883007,0.0053025476104356165
27187,ETH,2023-04-16,2023-03-19,0.009717343,0.006115223526410141
27215,ETH,2023-04-17,2023-03-20,0.009594194,0.006801034162494859
27243,ETH,2023-04-18,2023-03-21,0.010728949,0.006014542818841752
27271,ETH,2023-04-19,2023-03-22,0.010829158,0.012509208382043347
27299,ETH,2023-04-20,2023-03-23,0.0135615375,0.008437111310186944
27327,ETH,2023-04-21,2023-03-24,0.012558175,0.008746769200762096
27355,ETH,2023-04-22,2023-03-25,0.008468971,0.004542128911953971
27383,ETH,2023-04-23,2023-03-26,0.00872844,0.0058200863357897046
27411,ETH,2023-04-24,2023-03-27,0.009959485,0.00858353593023747
27439,ETH,2023-04-25,2023-03-28,0.00880588,0.0066497292771854465
27467,ETH,2023-04-26,2023-03-29,0.008753494,0.01861377098623498
27495,ETH,2023-04-27,2023-03-30,0.010235717,0.012063510374504087
27523,ETH,2023-04-28,2023-03-31,0.0082148565,0.0051714124053305706
27551,ETH,2023-04-29,2023-04-01,0.009180666,0.003980193862409988
27579,ETH,2023-04-30,2023-04-02,0.008007366,0.005978822281925429
27607,ETH,2023-05-01,2023-04-03,0.009640183,0.008944349567065458
27635,ETH,2023-05-02,2023-04-04,0.010252039,0.005736118459788217
27663,ETH,2023-05-03,2023-04-05,0.009039622,0.006865164070935497
27691,ETH,2023-05-04,2023-04-06,0.00951731,0.004342407092749254
27719,ETH,2023-05-05,2023-04-07,0.009967091,0.007767340595938877
27747,ETH,2023-05-06,2023-04-08,0.00860268,0.008034148225231326
27775,ETH,2023-05-07,2023-04-09,0.010987859,0.007088763683159056
27803,ETH,2023-05-08,2023-04-10,0.010316715,0.008901671829344726
27831,ETH,2023-05-09,2023-04-11,0.009441866,0.005040628684255976
27859,ETH,2023-05-10,2023-04-12,0.009498391,0.010319686969711334
27887,ETH,2023-05-11,2023-04-13,0.009972172,0.006785824331065852
27915,ETH,2023-05-12,2023-04-14,0.011323171,0.00856853436825309
27943,ETH,2023-05-13,2023-04-15,0.012486355,0.004213356824978144
27971,ETH,2023-05-14,2023-04-16,0.010967265,0.0038998469316170545
27999,ETH,2023-05-15,2023-04-17,0.012038943,0.006155767830633049
28027,ETH,2023-05-16,2023-04-18,0.01230592,0.004309405738614112
28055,ETH,2023-05-17,2023-04-19,0.00848746,0.005086005213440213
