,unique_id,ds,cutoff,NHITS,Real_value
321,BTC,2022-06-03,2022-05-20,0.010297128,0.007055947707981007
335,BTC,2022-06-04,2022-05-21,0.0076762373,0.004435380047156246
349,BTC,2022-06-05,2022-05-22,0.01014961,0.00466874199125385
363,BTC,2022-06-06,2022-05-23,0.010261006,0.007979463906419005
377,BTC,2022-06-07,2022-05-24,0.007338757,0.01607361445920668
391,BTC,2022-06-08,2022-05-25,0.010545293,0.012206535232648977
405,BTC,2022-06-09,2022-05-26,0.01003902,0.00564082781802718
419,BTC,2022-06-10,2022-05-27,0.011866286,0.008773355794117286
433,BTC,2022-06-11,2022-05-28,0.008774258,0.008421303827136148
447,BTC,2022-06-12,2022-05-29,0.009284251,0.013739202804655517
461,BTC,2022-06-13,2022-05-30,0.011055963,0.023680516849632936
475,BTC,2022-06-14,2022-05-31,0.010690138,0.027043638866488452
489,BTC,2022-06-15,2022-06-01,0.011621421,0.028586690450177463
503,BTC,2022-06-16,2022-06-02,0.009365478,0.014351913831278141
517,BTC,2022-06-17,2022-06-03,0.010021259,0.013609761195769692
531,BTC,2022-06-18,2022-06-04,0.0083911065,0.02375417751688861
545,BTC,2022-06-19,2022-06-05,0.008030446,0.024905417363474854
559,BTC,2022-06-20,2022-06-06,0.009259073,0.018072138782730073
573,BTC,2022-06-21,2022-06-07,0.01052381,0.013655886459304942
587,BTC,2022-06-22,2022-06-08,0.009910839,0.014221995720208106
601,BTC,2022-06-23,2022-06-09,0.008458262,0.012471615643101102
615,BTC,2022-06-24,2022-06-10,0.009770799,0.010069003579168654
629,BTC,2022-06-25,2022-06-11,0.011187049,0.007727528684068052
643,BTC,2022-06-26,2022-06-12,0.011278112,0.008110220063648822
657,BTC,2022-06-27,2022-06-13,0.010690012,0.008416385731782241
671,BTC,2022-06-28,2022-06-14,0.01164123,0.008270978606083718
685,BTC,2022-06-29,2022-06-15,0.015884671,0.008150403141220522
699,BTC,2022-06-30,2022-06-16,0.0142250685,0.017136908485843694
713,BTC,2022-07-01,2022-06-17,0.0130783655,0.015693119028413166
727,BTC,2022-07-02,2022-06-18,0.015123223,0.006188759424697402
741,BTC,2022-07-03,2022-06-19,0.014235066,0.00881182302833929
755,BTC,2022-07-04,2022-06-20,0.014517444,0.009807204003711704
769,BTC,2022-07-05,2022-06-21,0.01581913,0.011908736001504808
783,BTC,2022-07-06,2022-06-22,0.015703773,0.009551495988334154
797,BTC,2022-07-07,2022-06-23,0.015539369,0.010290041840020277
811,BTC,2022-07-08,2022-06-24,0.012535445,0.013702277054962226
825,BTC,2022-07-09,2022-06-25,0.011476042,0.0072270199969247054
839,BTC,2022-07-10,2022-06-26,0.011244649,0.007900373970052872
853,BTC,2022-07-11,2022-06-27,0.012413027,0.008083414270480262
867,BTC,2022-07-12,2022-06-28,0.011097879,0.008516181712098711
881,BTC,2022-07-13,2022-06-29,0.011490408,0.015500303196738542
895,BTC,2022-07-14,2022-06-30,0.016790144,0.011653260355441413
909,BTC,2022-07-15,2022-07-01,0.01422588,0.009656383797987868
923,BTC,2022-07-16,2022-07-02,0.010593547,0.008885391936861808
937,BTC,2022-07-17,2022-07-03,0.012429493,0.008793832328690694
951,BTC,2022-07-18,2022-07-04,0.015737938,0.015940055263382227
965,BTC,2022-07-19,2022-07-05,0.015338078,0.014505464781709628
979,BTC,2022-07-20,2022-07-06,0.012073548,0.01475158400661286
993,BTC,2022-07-21,2022-07-07,0.011970964,0.011832507067399467
1007,BTC,2022-07-22,2022-07-08,0.014134417,0.009938552788436403
1021,BTC,2022-07-23,2022-07-09,0.010855868,0.008233426910944306
1035,BTC,2022-07-24,2022-07-10,0.01103769,0.008348950620240351
1049,BTC,2022-07-25,2022-07-11,0.010487287,0.010030551488660102
1063,BTC,2022-07-26,2022-07-12,0.011674044,0.008173548837165881
1077,BTC,2022-07-27,2022-07-13,0.012786707,0.012173438931450196
1091,BTC,2022-07-28,2022-07-14,0.011381296,0.013475050955383948
1105,BTC,2022-07-29,2022-07-15,0.011121529,0.01036981337239408
1119,BTC,2022-07-30,2022-07-16,0.011939978,0.009622829995162672
1133,BTC,2022-07-31,2022-07-17,0.011810602,0.007669982608105298
1147,BTC,2022-08-01,2022-07-18,0.013181432,0.00792048344273376
1161,BTC,2022-08-02,2022-07-19,0.01248506,0.008878543905558417
1175,BTC,2022-08-03,2022-07-20,0.013993326,0.007821511014876662
1189,BTC,2022-08-04,2022-07-21,0.0136042535,0.007702030363833027
1203,BTC,2022-08-05,2022-07-22,0.012672956,0.008572737480908026
1217,BTC,2022-08-06,2022-07-23,0.011724579,0.003908029603909874
1231,BTC,2022-08-07,2022-07-24,0.010204957,0.00423246047543523
1245,BTC,2022-08-08,2022-07-25,0.012128776,0.007042642973060727
1259,BTC,2022-08-09,2022-07-26,0.010345652,0.005759156877218713
1273,BTC,2022-08-10,2022-07-27,0.012970329,0.012005844391419877
1287,BTC,2022-08-11,2022-07-28,0.011753178,0.009193611075559717
1301,BTC,2022-08-12,2022-07-29,0.012200312,0.0063805278082395295
1315,BTC,2022-08-13,2022-07-30,0.012087869,0.005894636843490245
1329,BTC,2022-08-14,2022-07-31,0.010849078,0.005805264434270376
1343,BTC,2022-08-15,2022-08-01,0.010321347,0.010325470218441685
1357,BTC,2022-08-16,2022-08-02,0.011595823,0.0061979336967093925
1371,BTC,2022-08-17,2022-08-03,0.010682831,0.008656294693744
1385,BTC,2022-08-18,2022-08-04,0.010932137,0.0046737277844474305
1399,BTC,2022-08-19,2022-08-05,0.010456556,0.013636186842288862
1413,BTC,2022-08-20,2022-08-06,0.007053568,0.00790845567234465
1427,BTC,2022-08-21,2022-08-07,0.007746336,0.00659681421411465
1441,BTC,2022-08-22,2022-08-08,0.0096650375,0.007808548637959284
1455,BTC,2022-08-23,2022-08-09,0.008385315,0.007466931477597744
1469,BTC,2022-08-24,2022-08-10,0.01036197,0.006558995217328215
1483,BTC,2022-08-25,2022-08-11,0.008785897,0.005193836781743487
1497,BTC,2022-08-26,2022-08-12,0.008660073,0.01160191517144599
1511,BTC,2022-08-27,2022-08-13,0.007970967,0.006193544652286733
1525,BTC,2022-08-28,2022-08-14,0.008962682,0.0060213333435991
1539,BTC,2022-08-29,2022-08-15,0.009250857,0.0066034627055485216
1553,BTC,2022-08-30,2022-08-16,0.008181002,0.0090906628616562
1567,BTC,2022-08-31,2022-08-17,0.009354239,0.008511491489382758
1581,BTC,2022-09-01,2022-08-18,0.0075757625,0.007634344185980454
1595,BTC,2022-09-02,2022-08-19,0.010075819,0.007659935985923093
1609,BTC,2022-09-03,2022-08-20,0.008632176,0.003663673661931257
1623,BTC,2022-09-04,2022-08-21,0.008690183,0.004997212619826431
1637,BTC,2022-09-05,2022-08-22,0.009887169,0.004648385240304617
1651,BTC,2022-09-06,2022-08-23,0.009016941,0.011952826917848996
1665,BTC,2022-09-07,2022-08-24,0.009283889,0.007687417565605129
1679,BTC,2022-09-08,2022-08-25,0.0077138455,0.006663530134789452
1693,BTC,2022-09-09,2022-08-26,0.00952827,0.011313612797475307
1707,BTC,2022-09-10,2022-08-27,0.007791012,0.007729549126446537
1721,BTC,2022-09-11,2022-08-28,0.009245569,0.006672953359832645
1735,BTC,2022-09-12,2022-08-29,0.009132472,0.01062320906166961
1749,BTC,2022-09-13,2022-08-30,0.009745284,0.016043939027114127
1763,BTC,2022-09-14,2022-08-31,0.009720941,0.00913471727731546
1777,BTC,2022-09-15,2022-09-01,0.0092859315,0.00881890526084113
1791,BTC,2022-09-16,2022-09-02,0.008512849,0.006856855024230075
1805,BTC,2022-09-17,2022-09-03,0.007142123,0.005140742023595922
1819,BTC,2022-09-18,2022-09-04,0.008674076,0.006637062454724784
1833,BTC,2022-09-19,2022-09-05,0.00765124,0.014648854145958417
1847,BTC,2022-09-20,2022-09-06,0.009298216,0.009611094460131983
1861,BTC,2022-09-21,2022-09-07,0.007894041,0.018116747988092572
1875,BTC,2022-09-22,2022-09-08,0.009031243,0.009852701965104068
1889,BTC,2022-09-23,2022-09-09,0.009498894,0.009375684291532252
1903,BTC,2022-09-24,2022-09-10,0.0086870855,0.005750927354880281
1917,BTC,2022-09-25,2022-09-11,0.009534225,0.0056277499920541485
1931,BTC,2022-09-26,2022-09-12,0.00998806,0.008864183233230233
1945,BTC,2022-09-27,2022-09-13,0.009175702,0.014702875325099455
1959,BTC,2022-09-28,2022-09-14,0.009202886,0.011597998750769771
1973,BTC,2022-09-29,2022-09-15,0.010456137,0.009964942258769484
1987,BTC,2022-09-30,2022-09-16,0.008544755,0.010495820881893972
2001,BTC,2022-10-01,2022-09-17,0.007609567,0.003610124585026182
2015,BTC,2022-10-02,2022-09-18,0.008628107,0.004919508106087119
2029,BTC,2022-10-03,2022-09-19,0.010397532,0.006474153604585765
2043,BTC,2022-10-04,2022-09-20,0.009004162,0.006733316620771562
2057,BTC,2022-10-05,2022-09-21,0.013034064,0.007215654315124109
2071,BTC,2022-10-06,2022-09-22,0.011432505,0.006224517688199758
2085,BTC,2022-10-07,2022-09-23,0.013073677,0.00706527706542354
2099,BTC,2022-10-08,2022-09-24,0.010764764,0.003534098143571044
2113,BTC,2022-10-09,2022-09-25,0.008018774,0.003285858998825638
2127,BTC,2022-10-10,2022-09-26,0.011510585,0.005899755061454747
2141,BTC,2022-10-11,2022-09-27,0.012327766,0.00509095213815362
2155,BTC,2022-10-12,2022-09-28,0.011881954,0.003378054465378809
2169,BTC,2022-10-13,2022-09-29,0.013063448,0.012247990942828012
2183,BTC,2022-10-14,2022-09-30,0.0128584895,0.00883609685202976
2197,BTC,2022-10-15,2022-10-01,0.009032034,0.002693908974477163
2211,BTC,2022-10-16,2022-10-02,0.010594301,0.0049345584647092836
2225,BTC,2022-10-17,2022-10-03,0.01100563,0.004380546753673329
2239,BTC,2022-10-18,2022-10-04,0.009049338,0.005743868950998982
2253,BTC,2022-10-19,2022-10-05,0.010800191,0.004300971263174425
2267,BTC,2022-10-20,2022-10-06,0.0101450905,0.005285537886569041
2281,BTC,2022-10-21,2022-10-07,0.009919874,0.005484502449089059
2295,BTC,2022-10-22,2022-10-08,0.0072479392,0.0018001778580591528
2309,BTC,2022-10-23,2022-10-09,0.00805239,0.004452914776822682
2323,BTC,2022-10-24,2022-10-10,0.008357762,0.00400311783333439
2337,BTC,2022-10-25,2022-10-11,0.007793558,0.007224345490495403
2351,BTC,2022-10-26,2022-10-12,0.006144146,0.00830672980748508
2365,BTC,2022-10-27,2022-10-13,0.009399714,0.006870403691025005
2379,BTC,2022-10-28,2022-10-14,0.0077578207,0.006717962415226938
2393,BTC,2022-10-29,2022-10-15,0.0059332848,0.005731488754528611
2407,BTC,2022-10-30,2022-10-16,0.0066585448,0.004496375880906577
2421,BTC,2022-10-31,2022-10-17,0.007783886,0.006549221965076731
2435,BTC,2022-11-01,2022-10-18,0.0075218617,0.003986280142376825
2449,BTC,2022-11-02,2022-10-19,0.00650992,0.007162232680874205
2463,BTC,2022-11-03,2022-10-20,0.0068089035,0.004673581450569778
2477,BTC,2022-11-04,2022-10-21,0.0065274523,0.009142095149907228
2491,BTC,2022-11-05,2022-10-22,0.0044454504,0.004722269359932096
2505,BTC,2022-11-06,2022-10-23,0.0059144692,0.003998055259215592
2519,BTC,2022-11-07,2022-10-24,0.0053407205,0.006156491849966719
2533,BTC,2022-11-08,2022-10-25,0.0073136883,0.027462228054592863
2547,BTC,2022-11-09,2022-10-26,0.006593413,0.021162127692582952
2561,BTC,2022-11-10,2022-10-27,0.0069527538,0.024607965966111787
2575,BTC,2022-11-11,2022-10-28,0.0060538547,0.016031475554338922
2589,BTC,2022-11-12,2022-10-29,0.007071451,0.0061449889043205565
2603,BTC,2022-11-13,2022-10-30,0.0063445386,0.007057026209345572
2617,BTC,2022-11-14,2022-10-31,0.0064299116,0.01765739049864319
2631,BTC,2022-11-15,2022-11-01,0.0048110425,0.009396849565999853
2645,BTC,2022-11-16,2022-11-02,0.0071396166,0.0066907698637232015
2659,BTC,2022-11-17,2022-11-03,0.0058148154,0.005441717422613718
2673,BTC,2022-11-18,2022-11-04,0.006795256,0.005551283778767733
2687,BTC,2022-11-19,2022-11-05,0.0053529995,0.002793877925709999
2701,BTC,2022-11-20,2022-11-06,0.0060474887,0.005658023619109415
2715,BTC,2022-11-21,2022-11-07,0.007163349,0.010011115234233427
2729,BTC,2022-11-22,2022-11-08,0.008015649,0.008343815503219694
2743,BTC,2022-11-23,2022-11-09,0.006700278,0.008183341475211707
2757,BTC,2022-11-24,2022-11-10,0.013500574,0.005159959782633796
2771,BTC,2022-11-25,2022-11-11,0.010149966,0.004181775669649219
2785,BTC,2022-11-26,2022-11-12,0.0076302094,0.003513341126806841
2799,BTC,2022-11-27,2022-11-13,0.0071802395,0.003150488709678523
2813,BTC,2022-11-28,2022-11-14,0.009581938,0.007329325312911697
2827,BTC,2022-11-29,2022-11-15,0.005338999,0.004692332330403524
2841,BTC,2022-11-30,2022-11-16,0.011414593,0.008284091047833017
2855,BTC,2022-12-01,2022-11-17,0.0097312,0.004722513142398023
2869,BTC,2022-12-02,2022-11-18,0.007158644,0.004580999080526725
2883,BTC,2022-12-03,2022-11-19,0.0058902022,0.00267460200801037
2897,BTC,2022-12-04,2022-11-20,0.008876898,0.003340780285145472
2911,BTC,2022-12-05,2022-11-21,0.010297405,0.005381497847968343
2925,BTC,2022-12-06,2022-11-22,0.009479363,0.003272375642469652
2939,BTC,2022-12-07,2022-11-23,0.009193946,0.003904843611766101
2953,BTC,2022-12-08,2022-11-24,0.010721134,0.004892562967280448
2967,BTC,2022-12-09,2022-11-25,0.010484957,0.0034448930943921765
2981,BTC,2022-12-10,2022-11-26,0.007860528,0.001791249652120905
2995,BTC,2022-12-11,2022-11-27,0.0060920883,0.00213293875531779
3009,BTC,2022-12-12,2022-11-28,0.0103191305,0.0032787829432174066
3023,BTC,2022-12-13,2022-11-29,0.00858922,0.008512758490373046
3037,BTC,2022-12-14,2022-11-30,0.009783989,0.008548663732863638
3051,BTC,2022-12-15,2022-12-01,0.0071695577,0.0050671059877117714
3065,BTC,2022-12-16,2022-12-02,0.0073047588,0.00706233182420837
3079,BTC,2022-12-17,2022-12-03,0.0064716656,0.0032104132568380986
3093,BTC,2022-12-18,2022-12-04,0.0069447574,0.0026026839762192866
3107,BTC,2022-12-19,2022-12-05,0.00685638,0.0050104764823018025
3121,BTC,2022-12-20,2022-12-06,0.005587224,0.005908901509387009
3135,BTC,2022-12-21,2022-12-07,0.0066463877,0.003529032877279797
3149,BTC,2022-12-22,2022-12-08,0.0065070586,0.003728961739168711
3163,BTC,2022-12-23,2022-12-09,0.0049811588,0.0030634412265028678
3177,BTC,2022-12-24,2022-12-10,0.0048358026,0.0012879963269890372
3191,BTC,2022-12-25,2022-12-11,0.004792318,0.0020985801328894252
3205,BTC,2022-12-26,2022-12-12,0.005142888,0.0020241269639090513
3219,BTC,2022-12-27,2022-12-13,0.0059940205,0.003159707147842505
3233,BTC,2022-12-28,2022-12-14,0.0061070127,0.004085587007311961
3247,BTC,2022-12-29,2022-12-15,0.0061344937,0.002318734084380499
3261,BTC,2022-12-30,2022-12-16,0.0061142594,0.0037625568727439745
3275,BTC,2022-12-31,2022-12-17,0.00502115,0.0017914351399184064
3289,BTC,2023-01-01,2022-12-18,0.0048685307,0.0013277310183345285
3303,BTC,2023-01-02,2022-12-19,0.0057038367,0.0028671725717031417
3317,BTC,2023-01-03,2022-12-20,0.004995078,0.002366905580151899
3331,BTC,2023-01-04,2022-12-21,0.00506272,0.003699651845527055
3345,BTC,2023-01-05,2022-12-22,0.005673423,0.0018791605124692742
3359,BTC,2023-01-06,2022-12-23,0.0046602054,0.003207198822572768
3373,BTC,2023-01-07,2022-12-24,0.0028533456,0.0010769360376931647
3387,BTC,2023-01-08,2022-12-25,0.004152536,0.002971367992274061
3401,BTC,2023-01-09,2022-12-26,0.0033817391,0.0033937756597807473
3415,BTC,2023-01-10,2022-12-27,0.0043570506,0.002838823318190486
3429,BTC,2023-01-11,2022-12-28,0.0043208767,0.0059838758351680125
3443,BTC,2023-01-12,2022-12-29,0.0043994454,0.013116555655162739
3457,BTC,2023-01-13,2022-12-30,0.004518809,0.008386622811247794
3471,BTC,2023-01-14,2022-12-31,0.0037136895,0.016180891661152285
3485,BTC,2023-01-15,2023-01-01,0.00296081,0.006308990007210251
3499,BTC,2023-01-16,2023-01-02,0.004374193,0.0086661359216884
3513,BTC,2023-01-17,2023-01-03,0.0035762843,0.007037566137172389
3527,BTC,2023-01-18,2023-01-04,0.0041249227,0.009848662102241678
3541,BTC,2023-01-19,2023-01-05,0.0034265092,0.004858190320675981
3555,BTC,2023-01-20,2023-01-06,0.0041264566,0.009874863553164087
3569,BTC,2023-01-21,2023-01-07,0.0023598336,0.009992194991739237
3583,BTC,2023-01-22,2023-01-08,0.0037742874,0.007118588217233204
3597,BTC,2023-01-23,2023-01-09,0.0037447903,0.007761367384270221
3611,BTC,2023-01-24,2023-01-10,0.0034721813,0.006019005879626113
3625,BTC,2023-01-25,2023-01-11,0.0037058634,0.01215356691094544
3639,BTC,2023-01-26,2023-01-12,0.004170129,0.005951484881528134
3653,BTC,2023-01-27,2023-01-13,0.003129925,0.00719448521852175
3667,BTC,2023-01-28,2023-01-14,0.006353273,0.0027244206785009364
3681,BTC,2023-01-29,2023-01-15,0.003634393,0.006552012272130437
3695,BTC,2023-01-30,2023-01-16,0.006026208,0.007774572038015252
3709,BTC,2023-01-31,2023-01-17,0.0046800626,0.0058411462186139275
3723,BTC,2023-02-01,2023-01-18,0.004476717,0.006760573694235735
3737,BTC,2023-02-02,2023-01-19,0.0035041985,0.00913995362108163
3751,BTC,2023-02-03,2023-01-20,0.007011652,0.0054789393651938625
3765,BTC,2023-02-04,2023-01-21,0.0067281583,0.0028069248716729054
3779,BTC,2023-02-05,2023-01-22,0.0071702586,0.004817003051899925
3793,BTC,2023-02-06,2023-01-23,0.008088484,0.005281715469338832
3807,BTC,2023-02-07,2023-01-24,0.007457218,0.0067507060240399545
3821,BTC,2023-02-08,2023-01-25,0.009100544,0.004562510548599847
3835,BTC,2023-02-09,2023-01-26,0.006610679,0.008102775971011892
3849,BTC,2023-02-10,2023-01-27,0.00838664,0.005632553993736836
3863,BTC,2023-02-11,2023-01-28,0.0068295,0.0027822622458626867
3877,BTC,2023-02-12,2023-01-29,0.009147102,0.0042798740361286655
3891,BTC,2023-02-13,2023-01-30,0.009171575,0.005738733459543806
3905,BTC,2023-02-14,2023-01-31,0.008587503,0.008210618779396897
3919,BTC,2023-02-15,2023-02-01,0.009821198,0.01050580833976889
3933,BTC,2023-02-16,2023-02-02,0.00964308,0.012152615334329042
3947,BTC,2023-02-17,2023-02-03,0.008335714,0.010621129725306926
3961,BTC,2023-02-18,2023-02-04,0.006360826,0.0043362930026741965
3975,BTC,2023-02-19,2023-02-05,0.007792622,0.007156921567543892
3989,BTC,2023-02-20,2023-02-06,0.0071513616,0.00768021592989741
4003,BTC,2023-02-21,2023-02-07,0.008641187,0.008163948278918207
4017,BTC,2023-02-22,2023-02-08,0.0064698295,0.00773417987258922
4031,BTC,2023-02-23,2023-02-09,0.008504175,0.008669879739075436
4045,BTC,2023-02-24,2023-02-10,0.0071217115,0.007640174020999748
4059,BTC,2023-02-25,2023-02-11,0.0064161876,0.0044927290946463775
4073,BTC,2023-02-26,2023-02-12,0.006897493,0.00515880712140437
4087,BTC,2023-02-27,2023-02-13,0.007312647,0.006890953554076812
4101,BTC,2023-02-28,2023-02-14,0.007747154,0.005102639440684744
4115,BTC,2023-03-01,2023-02-15,0.0077780634,0.007400835098177324
4129,BTC,2023-03-02,2023-02-16,0.008206413,0.004358490269356676
4143,BTC,2023-03-03,2023-02-17,0.007974891,0.01386508901493995
4157,BTC,2023-03-04,2023-02-18,0.0061053564,0.0024107180315988998
4171,BTC,2023-03-05,2023-02-19,0.008338786,0.004905936753406178
4185,BTC,2023-03-06,2023-02-20,0.007999432,0.0034090079310911004
4199,BTC,2023-03-07,2023-02-21,0.00750419,0.005420150225119297
4213,BTC,2023-03-08,2023-02-22,0.007769132,0.006173323498584487
4227,BTC,2023-03-09,2023-02-23,0.0083918385,0.01099373097332518
4241,BTC,2023-03-10,2023-02-24,0.007745876,0.01144554784740608
4255,BTC,2023-03-11,2023-02-25,0.006456011,0.009793581223916893
4269,BTC,2023-03-12,2023-02-26,0.0070624133,0.012181920296257892
4283,BTC,2023-03-13,2023-02-27,0.008054377,0.016378247186283248
4297,BTC,2023-03-14,2023-02-28,0.0061958944,0.018553183691358555
4311,BTC,2023-03-15,2023-03-01,0.008210753,0.011557601651642315
4325,BTC,2023-03-16,2023-03-02,0.006298799,0.008711438779221797
4339,BTC,2023-03-17,2023-03-03,0.00902678,0.01320783967455513
4353,BTC,2023-03-18,2023-03-04,0.0033011157,0.010442044432542676
4367,BTC,2023-03-19,2023-03-05,0.0074410997,0.009206989858588206
4381,BTC,2023-03-20,2023-03-06,0.0062043173,0.011389681987015532
4395,BTC,2023-03-21,2023-03-07,0.008139905,0.008313735651893922
4409,BTC,2023-03-22,2023-03-08,0.008046579,0.01501921889396244
4423,BTC,2023-03-23,2023-03-09,0.008552076,0.01139401118197184
4437,BTC,2023-03-24,2023-03-10,0.00789876,0.007406915361029386
4451,BTC,2023-03-25,2023-03-11,0.0096486835,0.00523716241113448
4465,BTC,2023-03-26,2023-03-12,0.010082966,0.005972735615233762
4479,BTC,2023-03-27,2023-03-13,0.010541158,0.008820101316621521
4493,BTC,2023-03-28,2023-03-14,0.01121083,0.007765109585206496
4507,BTC,2023-03-29,2023-03-15,0.010731405,0.008070432856036537
4521,BTC,2023-03-30,2023-03-16,0.009635337,0.010297986597136875
4535,BTC,2023-03-31,2023-03-17,0.011740152,0.0073328933005549985
4549,BTC,2023-04-01,2023-03-18,0.009864007,0.003967708815196685
4563,BTC,2023-04-02,2023-03-19,0.009619848,0.0044530754632712685
4577,BTC,2023-04-03,2023-03-20,0.009984416,0.009290984900634689
4591,BTC,2023-04-04,2023-03-21,0.009968712,0.005110645602440468
4605,BTC,2023-04-05,2023-03-22,0.013014482,0.007189738093489928
4619,BTC,2023-04-06,2023-03-23,0.010447179,0.004429274566780337
4633,BTC,2023-04-07,2023-03-24,0.009055382,0.00311903693202142
4647,BTC,2023-04-08,2023-03-25,0.009120193,0.0023074120444932828
4661,BTC,2023-04-09,2023-03-26,0.008518173,0.004010570220826339
4675,BTC,2023-04-10,2023-03-27,0.0103032105,0.0071978871547653525
4689,BTC,2023-04-11,2023-03-28,0.009214635,0.006770664327877039
4703,BTC,2023-04-12,2023-03-29,0.011555799,0.005954123711961066
4717,BTC,2023-04-13,2023-03-30,0.012319041,0.004523080601911226
4731,BTC,2023-04-14,2023-03-31,0.010498222,0.006542006639993363
4745,BTC,2023-04-15,2023-04-01,0.008862963,0.0027392869627720995
4759,BTC,2023-04-16,2023-04-02,0.008807172,0.0031122878037538773
4773,BTC,2023-04-17,2023-04-03,0.011146956,0.00591770422636638
4787,BTC,2023-04-18,2023-04-04,0.008380456,0.00610662534634481
4801,BTC,2023-04-19,2023-04-05,0.0094758365,0.009375001790386653
4815,BTC,2023-04-20,2023-04-06,0.008092155,0.00728573890560463
4829,BTC,2023-04-21,2023-04-07,0.007705357,0.007251532291417288
4843,BTC,2023-04-22,2023-04-08,0.006903797,0.004203482264427904
4857,BTC,2023-04-23,2023-04-09,0.0073373634,0.005129973383046669
4871,BTC,2023-04-24,2023-04-10,0.008035027,0.007579220324654341
4885,BTC,2023-04-25,2023-04-11,0.008099098,0.006050662886867258
4899,BTC,2023-04-26,2023-04-12,0.008407679,0.019943459355491612
4913,BTC,2023-04-27,2023-04-13,0.006461555,0.012429104227734517
4927,BTC,2023-04-28,2023-04-14,0.007760197,0.005461604493778319
4941,BTC,2023-04-29,2023-04-15,0.0055049425,0.0030268949455448725
4955,BTC,2023-04-30,2023-04-16,0.006408472,0.0053373409755288394
4969,BTC,2023-05-01,2023-04-17,0.0067268354,0.009608407116535636
4983,BTC,2023-05-02,2023-04-18,0.006774211,0.006448760399845342
4997,BTC,2023-05-03,2023-04-19,0.007451687,0.007730363860690735
5011,BTC,2023-05-04,2023-04-20,0.007096748,0.005030363231919763
5025,BTC,2023-05-05,2023-04-21,0.0072834296,0.0065784880603243
5039,BTC,2023-05-06,2023-04-22,0.006071361,0.005681627577659929
5053,BTC,2023-05-07,2023-04-23,0.007054748,0.004686432692567028
5067,BTC,2023-05-08,2023-04-24,0.007079874,0.007991283099657359
5081,BTC,2023-05-09,2023-04-25,0.006001508,0.005340878448080619
5095,BTC,2023-05-10,2023-04-26,0.0077120773,0.011720265018926116
5109,BTC,2023-05-11,2023-04-27,0.006098204,0.006059308605930546
5123,BTC,2023-05-12,2023-04-28,0.006787564,0.008163772145213587
5137,BTC,2023-05-13,2023-04-29,0.0050071026,0.0035782161948330004
5151,BTC,2023-05-14,2023-04-30,0.0071245623,0.0035289455318719197
5165,BTC,2023-05-15,2023-05-01,0.007902255,0.00569923201437395
5179,BTC,2023-05-16,2023-05-02,0.0058504376,0.004623839329772217
5193,BTC,2023-05-17,2023-05-03,0.0077110482,0.005658616069604662
5207,BTC,2023-05-18,2023-05-04,0.0078777075,0.0073844812598783454
