,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
91,ETH,2022-07-29,2022-07-08,0.009474341,0.0167326737961113,0.017923102
92,ETH,2022-07-30,2022-07-09,0.010518737,0.0114347979224681,0.013178509
93,ETH,2022-07-31,2022-07-10,0.012517918,0.010465868345084,0.015763648
94,ETH,2022-08-01,2022-07-11,0.010822155,0.011022384468311,0.015776346
95,ETH,2022-08-02,2022-07-12,0.008943589,0.0155072812545432,0.015738692
96,ETH,2022-08-03,2022-07-13,0.013815636,0.010635587761565,0.016977662
97,ETH,2022-08-04,2022-07-14,0.016575925,0.0113659307910421,0.015441749
98,ETH,2022-08-05,2022-07-15,0.015753873,0.0135968662076582,0.018821046
99,ETH,2022-08-06,2022-07-16,0.009071078,0.0068634544687074,0.011150789
100,ETH,2022-08-07,2022-07-17,0.0101363715,0.0069073841251083,0.017569017
101,ETH,2022-08-08,2022-07-18,0.012346124,0.0104253742819628,0.01174206
102,ETH,2022-08-09,2022-07-19,0.009570049,0.0093359382671458,0.014665403
103,ETH,2022-08-10,2022-07-20,0.010431074,0.0187144759632724,0.013172339
104,ETH,2022-08-11,2022-07-21,0.014157258,0.0119502356280989,0.014150542
105,ETH,2022-08-12,2022-07-22,0.010083232,0.0092630758365405,0.016100949
106,ETH,2022-08-13,2022-07-23,0.005879989,0.0080842024411066,0.012882336
107,ETH,2022-08-14,2022-07-24,0.0067283344,0.0090504687263065,0.01247112
108,ETH,2022-08-15,2022-07-25,0.011094283,0.0144631586988474,0.01179216
109,ETH,2022-08-16,2022-07-26,0.01229981,0.0091096897239352,0.0117697995
110,ETH,2022-08-17,2022-07-27,0.00953703,0.0129160450793419,0.01670639
111,ETH,2022-08-18,2022-07-28,0.014992206,0.0083735600365648,0.017195998
112,ETH,2022-08-19,2022-07-29,0.016195562,0.0157881535587526,0.022379765
113,ETH,2022-08-20,2022-07-30,0.013038551,0.0137223983550136,0.018361438
114,ETH,2022-08-21,2022-07-31,0.010586021,0.0110596040536519,0.017427102
115,ETH,2022-08-22,2022-08-01,0.013213864,0.0133348426656974,0.015019567
116,ETH,2022-08-23,2022-08-02,0.012791971,0.0126390633914575,0.017822105
117,ETH,2022-08-24,2022-08-03,0.012316344,0.0113590856189559,0.012702107
118,ETH,2022-08-25,2022-08-04,0.0069316253,0.0078646718852952,0.011388274
119,ETH,2022-08-26,2022-08-05,0.008943072,0.0167354454568059,0.008622174
120,ETH,2022-08-27,2022-08-06,0.005525496,0.0112314402641645,0.010084093
121,ETH,2022-08-28,2022-08-07,0.0063809054,0.0098018330234372,0.009594258
122,ETH,2022-08-29,2022-08-08,0.0056225443,0.0112686435426646,0.011162784
123,ETH,2022-08-30,2022-08-09,0.005010441,0.0173046987656784,0.00795333
124,ETH,2022-08-31,2022-08-10,0.0065999096,0.014748607452359,0.012797924
125,ETH,2022-09-01,2022-08-11,0.0034927037,0.0128510214399846,0.009897044
126,ETH,2022-09-02,2022-08-12,0.003693589,0.0121440480601866,0.012878903
127,ETH,2022-09-03,2022-08-13,0.00483735,0.0071289391211421,0.009147154
128,ETH,2022-09-04,2022-08-14,0.0035859672,0.0066599070970288,0.01050442
129,ETH,2022-09-05,2022-08-15,0.009044573,0.0075129720090425,0.008674996
130,ETH,2022-09-06,2022-08-16,0.006859447,0.0172215765310162,0.009067173
131,ETH,2022-09-07,2022-08-17,0.00960069,0.0150641828654347,0.009446196
132,ETH,2022-09-08,2022-08-18,0.008793111,0.0112598894602927,0.009456519
133,ETH,2022-09-09,2022-08-19,0.004080184,0.010832233624709,0.011352816
134,ETH,2022-09-10,2022-08-20,0.005626912,0.0090796013471914,0.01180998
135,ETH,2022-09-11,2022-08-21,0.0028126258,0.0083836233167855,0.01231713
136,ETH,2022-09-12,2022-08-22,0.0041411947,0.011799580194655,0.009809721
137,ETH,2022-09-13,2022-08-23,0.0065284492,0.0209241227387273,0.009353019
138,ETH,2022-09-14,2022-08-24,0.00545738,0.0108514215480213,0.0113292225
139,ETH,2022-09-15,2022-08-25,0.0063265683,0.0207211834627341,0.010820141
