,unique_id,ds,cutoff,NHITS,Real_value
195,BTC,2022-06-01,2022-05-04,0.008849492,0.010057582808408662
223,BTC,2022-06-02,2022-05-05,0.011186613,0.006689329394417886
251,BTC,2022-06-03,2022-05-06,0.009639916,0.007055947707981007
279,BTC,2022-06-04,2022-05-07,0.008018531,0.004435380047156246
307,BTC,2022-06-05,2022-05-08,0.0097617265,0.00466874199125385
335,BTC,2022-06-06,2022-05-09,0.013671722,0.007979463906419005
363,BTC,2022-06-07,2022-05-10,0.014247997,0.01607361445920668
391,BTC,2022-06-08,2022-05-11,0.02122911,0.012206535232648977
419,BTC,2022-06-09,2022-05-12,0.01887062,0.00564082781802718
447,BTC,2022-06-10,2022-05-13,0.010502031,0.008773355794117286
475,BTC,2022-06-11,2022-05-14,0.0075042006,0.008421303827136148
503,BTC,2022-06-12,2022-05-15,0.007548428,0.013739202804655517
531,BTC,2022-06-13,2022-05-16,0.0125813745,0.023680516849632936
559,BTC,2022-06-14,2022-05-17,0.011797745,0.027043638866488452
587,BTC,2022-06-15,2022-05-18,0.011697724,0.028586690450177463
615,BTC,2022-06-16,2022-05-19,0.012840051,0.014351913831278141
643,BTC,2022-06-17,2022-05-20,0.013144508,0.013609761195769692
671,BTC,2022-06-18,2022-05-21,0.00919909,0.02375417751688861
699,BTC,2022-06-19,2022-05-22,0.011128652,0.024905417363474854
727,BTC,2022-06-20,2022-05-23,0.0119077675,0.018072138782730073
755,BTC,2022-06-21,2022-05-24,0.009910469,0.013655886459304942
783,BTC,2022-06-22,2022-05-25,0.010883341,0.014221995720208106
811,BTC,2022-06-23,2022-05-26,0.012784908,0.012471615643101102
839,BTC,2022-06-24,2022-05-27,0.012576561,0.010069003579168654
867,BTC,2022-06-25,2022-05-28,0.008400639,0.007727528684068052
895,BTC,2022-06-26,2022-05-29,0.007921119,0.008110220063648822
923,BTC,2022-06-27,2022-05-30,0.0125867445,0.008416385731782241
951,BTC,2022-06-28,2022-05-31,0.010581614,0.008270978606083718
979,BTC,2022-06-29,2022-06-01,0.010483514,0.008150403141220522
1007,BTC,2022-06-30,2022-06-02,0.008697944,0.017136908485843694
1035,BTC,2022-07-01,2022-06-03,0.008881832,0.015693119028413166
1063,BTC,2022-07-02,2022-06-04,0.007364029,0.006188759424697402
1091,BTC,2022-07-03,2022-06-05,0.0070607276,0.00881182302833929
1119,BTC,2022-07-04,2022-06-06,0.009336486,0.009807204003711704
1147,BTC,2022-07-05,2022-06-07,0.013364317,0.011908736001504808
1175,BTC,2022-07-06,2022-06-08,0.011595804,0.009551495988334154
1203,BTC,2022-07-07,2022-06-09,0.006145662,0.010290041840020277
1231,BTC,2022-07-08,2022-06-10,0.008838354,0.013702277054962226
1259,BTC,2022-07-09,2022-06-11,0.009254706,0.0072270199969247054
1287,BTC,2022-07-10,2022-06-12,0.011475602,0.007900373970052872
1315,BTC,2022-07-11,2022-06-13,0.015580246,0.008083414270480262
1343,BTC,2022-07-12,2022-06-14,0.016914964,0.008516181712098711
1371,BTC,2022-07-13,2022-06-15,0.018848555,0.015500303196738542
1399,BTC,2022-07-14,2022-06-16,0.0092362,0.011653260355441413
1427,BTC,2022-07-15,2022-06-17,0.009219483,0.009656383797987868
1455,BTC,2022-07-16,2022-06-18,0.015650574,0.008885391936861808
1483,BTC,2022-07-17,2022-06-19,0.016440354,0.008793832328690694
1511,BTC,2022-07-18,2022-06-20,0.011808991,0.015940055263382227
1539,BTC,2022-07-19,2022-06-21,0.010178324,0.014505464781709628
1567,BTC,2022-07-20,2022-06-22,0.011117602,0.01475158400661286
1595,BTC,2022-07-21,2022-06-23,0.011428252,0.011832507067399467
1623,BTC,2022-07-22,2022-06-24,0.011042922,0.009938552788436403
1651,BTC,2022-07-23,2022-06-25,0.011273965,0.008233426910944306
1679,BTC,2022-07-24,2022-06-26,0.01175263,0.008348950620240351
1707,BTC,2022-07-25,2022-06-27,0.011286372,0.010030551488660102
1735,BTC,2022-07-26,2022-06-28,0.010060942,0.008173548837165881
1763,BTC,2022-07-27,2022-06-29,0.010694271,0.012173438931450196
1791,BTC,2022-07-28,2022-06-30,0.015648033,0.013475050955383948
1819,BTC,2022-07-29,2022-07-01,0.014214066,0.01036981337239408
1847,BTC,2022-07-30,2022-07-02,0.0074252337,0.009622829995162672
1875,BTC,2022-07-31,2022-07-03,0.010429934,0.007669982608105298
1903,BTC,2022-08-01,2022-07-04,0.011988109,0.00792048344273376
1931,BTC,2022-08-02,2022-07-05,0.012804281,0.008878543905558417
1959,BTC,2022-08-03,2022-07-06,0.0123981945,0.007821511014876662
1987,BTC,2022-08-04,2022-07-07,0.013649175,0.007702030363833027
2015,BTC,2022-08-05,2022-07-08,0.016967926,0.008572737480908026
2043,BTC,2022-08-06,2022-07-09,0.012077326,0.003908029603909874
2071,BTC,2022-08-07,2022-07-10,0.01230892,0.00423246047543523
2099,BTC,2022-08-08,2022-07-11,0.011663765,0.007042642973060727
2127,BTC,2022-08-09,2022-07-12,0.012821851,0.005759156877218713
2155,BTC,2022-08-10,2022-07-13,0.016199851,0.012005844391419877
2183,BTC,2022-08-11,2022-07-14,0.013970502,0.009193611075559717
2211,BTC,2022-08-12,2022-07-15,0.012011718,0.0063805278082395295
2239,BTC,2022-08-13,2022-07-16,0.011698049,0.005894636843490245
2267,BTC,2022-08-14,2022-07-17,0.011115451,0.005805264434270376
2295,BTC,2022-08-15,2022-07-18,0.015352992,0.010325470218441685
2323,BTC,2022-08-16,2022-07-19,0.014045764,0.0061979336967093925
2351,BTC,2022-08-17,2022-07-20,0.014112221,0.008656294693744
2379,BTC,2022-08-18,2022-07-21,0.012579049,0.0046737277844474305
2407,BTC,2022-08-19,2022-07-22,0.011756898,0.013636186842288862
2435,BTC,2022-08-20,2022-07-23,0.0097301435,0.00790845567234465
2463,BTC,2022-08-21,2022-07-24,0.009888273,0.00659681421411465
2491,BTC,2022-08-22,2022-07-25,0.010034259,0.007808548637959284
2519,BTC,2022-08-23,2022-07-26,0.009686875,0.007466931477597744
2547,BTC,2022-08-24,2022-07-27,0.012479998,0.006558995217328215
2575,BTC,2022-08-25,2022-07-28,0.013096274,0.005193836781743487
2603,BTC,2022-08-26,2022-07-29,0.011623399,0.01160191517144599
2631,BTC,2022-08-27,2022-07-30,0.012522011,0.006193544652286733
2659,BTC,2022-08-28,2022-07-31,0.00931,0.0060213333435991
2687,BTC,2022-08-29,2022-08-01,0.0094724465,0.0066034627055485216
2715,BTC,2022-08-30,2022-08-02,0.010795131,0.0090906628616562
2743,BTC,2022-08-31,2022-08-03,0.010347186,0.008511491489382758
2771,BTC,2022-09-01,2022-08-04,0.009045675,0.007634344185980454
2799,BTC,2022-09-02,2022-08-05,0.009742806,0.007659935985923093
2827,BTC,2022-09-03,2022-08-06,0.006443654,0.003663673661931257
2855,BTC,2022-09-04,2022-08-07,0.0061615645,0.004997212619826431
2883,BTC,2022-09-05,2022-08-08,0.00884271,0.004648385240304617
2911,BTC,2022-09-06,2022-08-09,0.0074813296,0.011952826917848996
2939,BTC,2022-09-07,2022-08-10,0.011587292,0.007687417565605129
2967,BTC,2022-09-08,2022-08-11,0.010537175,0.006663530134789452
2995,BTC,2022-09-09,2022-08-12,0.009009731,0.011313612797475307
3023,BTC,2022-09-10,2022-08-13,0.008676484,0.007729549126446537
3051,BTC,2022-09-11,2022-08-14,0.009610269,0.006672953359832645
3079,BTC,2022-09-12,2022-08-15,0.012873513,0.01062320906166961
3107,BTC,2022-09-13,2022-08-16,0.010362545,0.016043939027114127
3135,BTC,2022-09-14,2022-08-17,0.011197807,0.00913471727731546
3163,BTC,2022-09-15,2022-08-18,0.007971255,0.00881890526084113
3191,BTC,2022-09-16,2022-08-19,0.013706096,0.006856855024230075
3219,BTC,2022-09-17,2022-08-20,0.0100761065,0.005140742023595922
3247,BTC,2022-09-18,2022-08-21,0.008911103,0.006637062454724784
3275,BTC,2022-09-19,2022-08-22,0.008972329,0.014648854145958417
3303,BTC,2022-09-20,2022-08-23,0.009317752,0.009611094460131983
3331,BTC,2022-09-21,2022-08-24,0.008643075,0.018116747988092572
3359,BTC,2022-09-22,2022-08-25,0.007961863,0.009852701965104068
3387,BTC,2022-09-23,2022-08-26,0.012251529,0.009375684291532252
3415,BTC,2022-09-24,2022-08-27,0.0089041125,0.005750927354880281
3443,BTC,2022-09-25,2022-08-28,0.008944557,0.0056277499920541485
3471,BTC,2022-09-26,2022-08-29,0.009977452,0.008864183233230233
3499,BTC,2022-09-27,2022-08-30,0.010269528,0.014702875325099455
3527,BTC,2022-09-28,2022-08-31,0.009982155,0.011597998750769771
3555,BTC,2022-09-29,2022-09-01,0.010126719,0.009964942258769484
3583,BTC,2022-09-30,2022-09-02,0.010905948,0.010495820881893972
3611,BTC,2022-10-01,2022-09-03,0.008062264,0.003610124585026182
3639,BTC,2022-10-02,2022-09-04,0.008872418,0.004919508106087119
3667,BTC,2022-10-03,2022-09-05,0.008591623,0.006474153604585765
3695,BTC,2022-10-04,2022-09-06,0.011881372,0.006733316620771562
3723,BTC,2022-10-05,2022-09-07,0.0099663185,0.007215654315124109
3751,BTC,2022-10-06,2022-09-08,0.008516843,0.006224517688199758
3779,BTC,2022-10-07,2022-09-09,0.011299881,0.00706527706542354
3807,BTC,2022-10-08,2022-09-10,0.009922372,0.003534098143571044
3835,BTC,2022-10-09,2022-09-11,0.008664615,0.003285858998825638
3863,BTC,2022-10-10,2022-09-12,0.011633829,0.005899755061454747
3891,BTC,2022-10-11,2022-09-13,0.0138696525,0.00509095213815362
3919,BTC,2022-10-12,2022-09-14,0.010434743,0.003378054465378809
3947,BTC,2022-10-13,2022-09-15,0.009919012,0.012247990942828012
3975,BTC,2022-10-14,2022-09-16,0.008589965,0.00883609685202976
4003,BTC,2022-10-15,2022-09-17,0.008278965,0.002693908974477163
4031,BTC,2022-10-16,2022-09-18,0.009716798,0.0049345584647092836
4059,BTC,2022-10-17,2022-09-19,0.0135828955,0.004380546753673329
4087,BTC,2022-10-18,2022-09-20,0.010610862,0.005743868950998982
4115,BTC,2022-10-19,2022-09-21,0.01563277,0.004300971263174425
4143,BTC,2022-10-20,2022-09-22,0.010306838,0.005285537886569041
4171,BTC,2022-10-21,2022-09-23,0.010880817,0.005484502449089059
4199,BTC,2022-10-22,2022-09-24,0.0074930424,0.0018001778580591528
4227,BTC,2022-10-23,2022-09-25,0.009241442,0.004452914776822682
4255,BTC,2022-10-24,2022-09-26,0.011035875,0.00400311783333439
4283,BTC,2022-10-25,2022-09-27,0.014394127,0.007224345490495403
4311,BTC,2022-10-26,2022-09-28,0.012375428,0.00830672980748508
4339,BTC,2022-10-27,2022-09-29,0.011461026,0.006870403691025005
4367,BTC,2022-10-28,2022-09-30,0.011738938,0.006717962415226938
4395,BTC,2022-10-29,2022-10-01,0.0068853935,0.005731488754528611
4423,BTC,2022-10-30,2022-10-02,0.008410746,0.004496375880906577
4451,BTC,2022-10-31,2022-10-03,0.009108017,0.006549221965076731
4479,BTC,2022-11-01,2022-10-04,0.009135405,0.003986280142376825
4507,BTC,2022-11-02,2022-10-05,0.010524325,0.007162232680874205
4535,BTC,2022-11-03,2022-10-06,0.009621589,0.004673581450569778
4563,BTC,2022-11-04,2022-10-07,0.010343424,0.009142095149907228
4591,BTC,2022-11-05,2022-10-08,0.0072270613,0.004722269359932096
4619,BTC,2022-11-06,2022-10-09,0.006929566,0.003998055259215592
4647,BTC,2022-11-07,2022-10-10,0.009060484,0.006156491849966719
4675,BTC,2022-11-08,2022-10-11,0.007742853,0.027462228054592863
4703,BTC,2022-11-09,2022-10-12,0.0062436657,0.021162127692582952
4731,BTC,2022-11-10,2022-10-13,0.01218184,0.024607965966111787
4759,BTC,2022-11-11,2022-10-14,0.0104466565,0.016031475554338922
4787,BTC,2022-11-12,2022-10-15,0.005572889,0.0061449889043205565
4815,BTC,2022-11-13,2022-10-16,0.0073337555,0.007057026209345572
4843,BTC,2022-11-14,2022-10-17,0.007455201,0.01765739049864319
4871,BTC,2022-11-15,2022-10-18,0.008154662,0.009396849565999853
4899,BTC,2022-11-16,2022-10-19,0.006762605,0.0066907698637232015
4927,BTC,2022-11-17,2022-10-20,0.007052701,0.005441717422613718
4955,BTC,2022-11-18,2022-10-21,0.008245085,0.005551283778767733
4983,BTC,2022-11-19,2022-10-22,0.005130495,0.002793877925709999
5011,BTC,2022-11-20,2022-10-23,0.007058846,0.005658023619109415
5039,BTC,2022-11-21,2022-10-24,0.006411248,0.010011115234233427
5067,BTC,2022-11-22,2022-10-25,0.0084334,0.008343815503219694
5095,BTC,2022-11-23,2022-10-26,0.008904886,0.008183341475211707
5123,BTC,2022-11-24,2022-10-27,0.008136837,0.005159959782633796
5151,BTC,2022-11-25,2022-10-28,0.0077966843,0.004181775669649219
5179,BTC,2022-11-26,2022-10-29,0.0074454313,0.003513341126806841
5207,BTC,2022-11-27,2022-10-30,0.0064162826,0.003150488709678523
5235,BTC,2022-11-28,2022-10-31,0.0067579355,0.007329325312911697
5263,BTC,2022-11-29,2022-11-01,0.0055871718,0.004692332330403524
5291,BTC,2022-11-30,2022-11-02,0.0070557147,0.008284091047833017
5319,BTC,2022-12-01,2022-11-03,0.0054737926,0.004722513142398023
5347,BTC,2022-12-02,2022-11-04,0.008901036,0.004580999080526725
5375,BTC,2022-12-03,2022-11-05,0.0062518753,0.00267460200801037
5403,BTC,2022-12-04,2022-11-06,0.005477844,0.003340780285145472
5431,BTC,2022-12-05,2022-11-07,0.006666447,0.005381497847968343
5459,BTC,2022-12-06,2022-11-08,0.016264861,0.003272375642469652
5487,BTC,2022-12-07,2022-11-09,0.012380521,0.003904843611766101
5515,BTC,2022-12-08,2022-11-10,0.015316677,0.004892562967280448
5543,BTC,2022-12-09,2022-11-11,0.009571022,0.0034448930943921765
5571,BTC,2022-12-10,2022-11-12,0.0044172253,0.001791249652120905
5599,BTC,2022-12-11,2022-11-13,0.0051528197,0.00213293875531779
5627,BTC,2022-12-12,2022-11-14,0.013174355,0.0032787829432174066
5655,BTC,2022-12-13,2022-11-15,0.008239987,0.008512758490373046
5683,BTC,2022-12-14,2022-11-16,0.009134099,0.008548663732863638
5711,BTC,2022-12-15,2022-11-17,0.008167062,0.0050671059877117714
5739,BTC,2022-12-16,2022-11-18,0.009325095,0.00706233182420837
5767,BTC,2022-12-17,2022-11-19,0.0076537486,0.0032104132568380986
5795,BTC,2022-12-18,2022-11-20,0.010235139,0.0026026839762192866
5823,BTC,2022-12-19,2022-11-21,0.012503543,0.0050104764823018025
5851,BTC,2022-12-20,2022-11-22,0.010736868,0.005908901509387009
5879,BTC,2022-12-21,2022-11-23,0.0108949,0.003529032877279797
5907,BTC,2022-12-22,2022-11-24,0.009930504,0.003728961739168711
5935,BTC,2022-12-23,2022-11-25,0.00951974,0.0030634412265028678
5963,BTC,2022-12-24,2022-11-26,0.008118439,0.0012879963269890372
5991,BTC,2022-12-25,2022-11-27,0.008057887,0.0020985801328894252
6019,BTC,2022-12-26,2022-11-28,0.010829376,0.0020241269639090513
6047,BTC,2022-12-27,2022-11-29,0.008593867,0.003159707147842505
6075,BTC,2022-12-28,2022-11-30,0.009850322,0.004085587007311961
6103,BTC,2022-12-29,2022-12-01,0.006902242,0.002318734084380499
6131,BTC,2022-12-30,2022-12-02,0.007489207,0.0037625568727439745
6159,BTC,2022-12-31,2022-12-03,0.0059575243,0.0017914351399184064
6187,BTC,2023-01-01,2022-12-04,0.0060602482,0.0013277310183345285
6215,BTC,2023-01-02,2022-12-05,0.0073013334,0.0028671725717031417
6243,BTC,2023-01-03,2022-12-06,0.006252683,0.002366905580151899
6271,BTC,2023-01-04,2022-12-07,0.006746024,0.003699651845527055
6299,BTC,2023-01-05,2022-12-08,0.0078690145,0.0018791605124692742
6327,BTC,2023-01-06,2022-12-09,0.006835416,0.003207198822572768
6355,BTC,2023-01-07,2022-12-10,0.0058222967,0.0010769360376931647
6383,BTC,2023-01-08,2022-12-11,0.0054335087,0.002971367992274061
6411,BTC,2023-01-09,2022-12-12,0.0061771646,0.0033937756597807473
6439,BTC,2023-01-10,2022-12-13,0.008539612,0.002838823318190486
6467,BTC,2023-01-11,2022-12-14,0.007845893,0.0059838758351680125
6495,BTC,2023-01-12,2022-12-15,0.005818825,0.013116555655162739
6523,BTC,2023-01-13,2022-12-16,0.0068424586,0.008386622811247794
6551,BTC,2023-01-14,2022-12-17,0.004518918,0.016180891661152285
6579,BTC,2023-01-15,2022-12-18,0.0031550862,0.006308990007210251
6607,BTC,2023-01-16,2022-12-19,0.0046980754,0.0086661359216884
6635,BTC,2023-01-17,2022-12-20,0.004476091,0.007037566137172389
6663,BTC,2023-01-18,2022-12-21,0.0034540675,0.009848662102241678
6691,BTC,2023-01-19,2022-12-22,0.0038317083,0.004858190320675981
6719,BTC,2023-01-20,2022-12-23,0.0034629656,0.009874863553164087
6747,BTC,2023-01-21,2022-12-24,0.0030927607,0.009992194991739237
6775,BTC,2023-01-22,2022-12-25,0.003351897,0.007118588217233204
6803,BTC,2023-01-23,2022-12-26,0.0021146277,0.007761367384270221
6831,BTC,2023-01-24,2022-12-27,0.0028238161,0.006019005879626113
6859,BTC,2023-01-25,2022-12-28,0.0038858196,0.01215356691094544
6887,BTC,2023-01-26,2022-12-29,0.0029627695,0.005951484881528134
6915,BTC,2023-01-27,2022-12-30,0.003869194,0.00719448521852175
6943,BTC,2023-01-28,2022-12-31,0.002228388,0.0027244206785009364
6971,BTC,2023-01-29,2023-01-01,0.0023020753,0.006552012272130437
6999,BTC,2023-01-30,2023-01-02,0.0029953322,0.007774572038015252
7027,BTC,2023-01-31,2023-01-03,0.003920406,0.0058411462186139275
7055,BTC,2023-02-01,2023-01-04,0.0049582645,0.006760573694235735
7083,BTC,2023-02-02,2023-01-05,0.0037259501,0.00913995362108163
7111,BTC,2023-02-03,2023-01-06,0.004782711,0.0054789393651938625
7139,BTC,2023-02-04,2023-01-07,0.0041642096,0.0028069248716729054
7167,BTC,2023-02-05,2023-01-08,0.005138442,0.004817003051899925
7195,BTC,2023-02-06,2023-01-09,0.0046995776,0.005281715469338832
7223,BTC,2023-02-07,2023-01-10,0.00444594,0.0067507060240399545
7251,BTC,2023-02-08,2023-01-11,0.0069209198,0.004562510548599847
7279,BTC,2023-02-09,2023-01-12,0.0106327515,0.008102775971011892
7307,BTC,2023-02-10,2023-01-13,0.007203685,0.005632553993736836
7335,BTC,2023-02-11,2023-01-14,0.011583842,0.0027822622458626867
7363,BTC,2023-02-12,2023-01-15,0.0054230765,0.0042798740361286655
7391,BTC,2023-02-13,2023-01-16,0.007430843,0.005738733459543806
7419,BTC,2023-02-14,2023-01-17,0.0051212674,0.008210618779396897
7447,BTC,2023-02-15,2023-01-18,0.007905446,0.01050580833976889
7475,BTC,2023-02-16,2023-01-19,0.0056360746,0.012152615334329042
7503,BTC,2023-02-17,2023-01-20,0.009508146,0.010621129725306926
7531,BTC,2023-02-18,2023-01-21,0.00896581,0.0043362930026741965
7559,BTC,2023-02-19,2023-01-22,0.0067083817,0.007156921567543892
7587,BTC,2023-02-20,2023-01-23,0.007707795,0.00768021592989741
7615,BTC,2023-02-21,2023-01-24,0.0067826714,0.008163948278918207
7643,BTC,2023-02-22,2023-01-25,0.009801287,0.00773417987258922
7671,BTC,2023-02-23,2023-01-26,0.005948497,0.008669879739075436
7699,BTC,2023-02-24,2023-01-27,0.008645808,0.007640174020999748
7727,BTC,2023-02-25,2023-01-28,0.0062896656,0.0044927290946463775
7755,BTC,2023-02-26,2023-01-29,0.0088887075,0.00515880712140437
7783,BTC,2023-02-27,2023-01-30,0.008982112,0.006890953554076812
7811,BTC,2023-02-28,2023-01-31,0.007741186,0.005102639440684744
7839,BTC,2023-03-01,2023-02-01,0.008539806,0.007400835098177324
7867,BTC,2023-03-02,2023-02-02,0.00961913,0.004358490269356676
7895,BTC,2023-03-03,2023-02-03,0.00668313,0.01386508901493995
7923,BTC,2023-03-04,2023-02-04,0.00462404,0.0024107180315988998
7951,BTC,2023-03-05,2023-02-05,0.006694439,0.004905936753406178
7979,BTC,2023-03-06,2023-02-06,0.0067689447,0.0034090079310911004
8007,BTC,2023-03-07,2023-02-07,0.0077396883,0.005420150225119297
8035,BTC,2023-03-08,2023-02-08,0.0068389634,0.006173323498584487
8063,BTC,2023-03-09,2023-02-09,0.009258501,0.01099373097332518
8091,BTC,2023-03-10,2023-02-10,0.0075319465,0.01144554784740608
8119,BTC,2023-03-11,2023-02-11,0.005250452,0.009793581223916893
8147,BTC,2023-03-12,2023-02-12,0.0063886307,0.012181920296257892
8175,BTC,2023-03-13,2023-02-13,0.007824794,0.016378247186283248
8203,BTC,2023-03-14,2023-02-14,0.00840976,0.018553183691358555
8231,BTC,2023-03-15,2023-02-15,0.009570571,0.011557601651642315
8259,BTC,2023-03-16,2023-02-16,0.010316499,0.008711438779221797
8287,BTC,2023-03-17,2023-02-17,0.009690882,0.01320783967455513
8315,BTC,2023-03-18,2023-02-18,0.0052356506,0.010442044432542676
8343,BTC,2023-03-19,2023-02-19,0.0074540535,0.009206989858588206
8371,BTC,2023-03-20,2023-02-20,0.0076342793,0.011389681987015532
8399,BTC,2023-03-21,2023-02-21,0.0076696035,0.008313735651893922
8427,BTC,2023-03-22,2023-02-22,0.0072879232,0.01501921889396244
8455,BTC,2023-03-23,2023-02-23,0.0077357013,0.01139401118197184
8483,BTC,2023-03-24,2023-02-24,0.0074157994,0.007406915361029386
8511,BTC,2023-03-25,2023-02-25,0.005343152,0.00523716241113448
8539,BTC,2023-03-26,2023-02-26,0.0055050347,0.005972735615233762
8567,BTC,2023-03-27,2023-02-27,0.007854612,0.008820101316621521
8595,BTC,2023-03-28,2023-02-28,0.006331998,0.007765109585206496
8623,BTC,2023-03-29,2023-03-01,0.0069674533,0.008070432856036537
8651,BTC,2023-03-30,2023-03-02,0.0048441524,0.010297986597136875
8679,BTC,2023-03-31,2023-03-03,0.009937626,0.0073328933005549985
8707,BTC,2023-04-01,2023-03-04,0.001526322,0.003967708815196685
8735,BTC,2023-04-02,2023-03-05,0.003811837,0.0044530754632712685
8763,BTC,2023-04-03,2023-03-06,0.002090623,0.009290984900634689
8791,BTC,2023-04-04,2023-03-07,0.005654216,0.005110645602440468
8819,BTC,2023-04-05,2023-03-08,0.005955413,0.007189738093489928
8847,BTC,2023-04-06,2023-03-09,0.008796945,0.004429274566780337
8875,BTC,2023-04-07,2023-03-10,0.009131561,0.00311903693202142
8903,BTC,2023-04-08,2023-03-11,0.009406484,0.0023074120444932828
8931,BTC,2023-04-09,2023-03-12,0.010614315,0.004010570220826339
8959,BTC,2023-04-10,2023-03-13,0.013161157,0.0071978871547653525
8987,BTC,2023-04-11,2023-03-14,0.0139476275,0.006770664327877039
9015,BTC,2023-04-12,2023-03-15,0.008888824,0.005954123711961066
9043,BTC,2023-04-13,2023-03-16,0.007022854,0.004523080601911226
9071,BTC,2023-04-14,2023-03-17,0.011177681,0.006542006639993363
9099,BTC,2023-04-15,2023-03-18,0.011217161,0.0027392869627720995
9127,BTC,2023-04-16,2023-03-19,0.009729794,0.0031122878037538773
9155,BTC,2023-04-17,2023-03-20,0.011289707,0.00591770422636638
9183,BTC,2023-04-18,2023-03-21,0.010462229,0.00610662534634481
9211,BTC,2023-04-19,2023-03-22,0.014491096,0.009375001790386653
9239,BTC,2023-04-20,2023-03-23,0.011227499,0.00728573890560463
9267,BTC,2023-04-21,2023-03-24,0.009095764,0.007251532291417288
9295,BTC,2023-04-22,2023-03-25,0.0081149945,0.004203482264427904
9323,BTC,2023-04-23,2023-03-26,0.008820245,0.005129973383046669
9351,BTC,2023-04-24,2023-03-27,0.010509481,0.007579220324654341
9379,BTC,2023-04-25,2023-03-28,0.009843094,0.006050662886867258
9407,BTC,2023-04-26,2023-03-29,0.01048223,0.019943459355491612
9435,BTC,2023-04-27,2023-03-30,0.012009567,0.012429104227734517
9463,BTC,2023-04-28,2023-03-31,0.009628934,0.005461604493778319
9491,BTC,2023-04-29,2023-04-01,0.0072105657,0.0030268949455448725
9519,BTC,2023-04-30,2023-04-02,0.008329084,0.0053373409755288394
9547,BTC,2023-05-01,2023-04-03,0.011057764,0.009608407116535636
9575,BTC,2023-05-02,2023-04-04,0.0076595144,0.006448760399845342
9603,BTC,2023-05-03,2023-04-05,0.009086589,0.007730363860690735
9631,BTC,2023-05-04,2023-04-06,0.0072326586,0.005030363231919763
9659,BTC,2023-05-05,2023-04-07,0.0063961595,0.0065784880603243
9687,BTC,2023-05-06,2023-04-08,0.005023932,0.005681627577659929
9715,BTC,2023-05-07,2023-04-09,0.0068710092,0.004686432692567028
9743,BTC,2023-05-08,2023-04-10,0.0093934825,0.007991283099657359
9771,BTC,2023-05-09,2023-04-11,0.008811233,0.005340878448080619
9799,BTC,2023-05-10,2023-04-12,0.0073826266,0.011720265018926116
9827,BTC,2023-05-11,2023-04-13,0.0065208264,0.006059308605930546
9855,BTC,2023-05-12,2023-04-14,0.008251178,0.008163772145213587
9883,BTC,2023-05-13,2023-04-15,0.0055439975,0.0035782161948330004
9911,BTC,2023-05-14,2023-04-16,0.0063399198,0.0035289455318719197
9939,BTC,2023-05-15,2023-04-17,0.008364055,0.00569923201437395
9967,BTC,2023-05-16,2023-04-18,0.008183107,0.004623839329772217
9995,BTC,2023-05-17,2023-04-19,0.009216658,0.005658616069604662
10023,BTC,2023-05-18,2023-04-20,0.007433641,0.0073844812598783454
