,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
0,ETH,2022-04-29,2022-04-28,0.009501416,0.0085012647509889,0.009545818
1,ETH,2022-04-30,2022-04-28,0.009101691,0.0082251718216748,0.009545818
2,ETH,2022-05-01,2022-04-28,0.009390609,0.0093478117153744,0.009385147
3,ETH,2022-05-02,2022-04-28,0.009618839,0.0091519808903476,0.009385147
4,ETH,2022-05-03,2022-04-28,0.00951075,0.0061430900031959,0.009128444
5,ETH,2022-05-04,2022-04-28,0.009028726,0.0100849821967231,0.009577729
6,ETH,2022-05-05,2022-04-28,0.009443823,0.011711471207376,0.009724615
7,ETH,2022-05-06,2022-04-28,0.008832414,0.0105324318039616,0.009724615
8,ETH,2022-05-07,2022-04-28,0.009207195,0.008278868707579,0.009268661
9,ETH,2022-05-08,2022-04-28,0.009354361,0.0107842813591274,0.009268661
10,ETH,2022-05-09,2022-04-28,0.009341393,0.0194490783755247,0.010970693
11,ETH,2022-05-10,2022-04-28,0.009403283,0.0213657051883781,0.010970693
12,ETH,2022-05-11,2022-04-28,0.00962335,0.0416087759351781,0.010737146
13,ETH,2022-05-12,2022-04-28,0.009684396,0.040032023196255,0.010737146
14,ETH,2022-05-13,2022-04-29,0.010204962,0.0196680582151661,0.0091471765
15,ETH,2022-05-14,2022-04-30,0.008840369,0.0142046103319452,0.010667738
16,ETH,2022-05-15,2022-05-01,0.009169823,0.0109328050247979,0.010167064
17,ETH,2022-05-16,2022-05-02,0.010562308,0.0155521516818163,0.009342512
18,ETH,2022-05-17,2022-05-03,0.008518554,0.0123308330306745,0.00948826
19,ETH,2022-05-18,2022-05-04,0.010307265,0.0120003167815944,0.013662219
20,ETH,2022-05-19,2022-05-05,0.011437907,0.013214788407007,0.012266609
21,ETH,2022-05-20,2022-05-06,0.010670383,0.0122116816463145,0.010565892
22,ETH,2022-05-21,2022-05-07,0.010371294,0.0059465842370441,0.0069803707
23,ETH,2022-05-22,2022-05-08,0.011525532,0.007880934998552,0.0074399924
24,ETH,2022-05-23,2022-05-09,0.010409266,0.0102917184177621,0.015061483
25,ETH,2022-05-24,2022-05-10,0.012148574,0.0095751939505131,0.013595448
26,ETH,2022-05-25,2022-05-11,0.01576668,0.0095136427886953,0.027042765
27,ETH,2022-05-26,2022-05-12,0.016268693,0.018916686992677,0.017957773
28,ETH,2022-05-27,2022-05-13,0.017216168,0.0176807418843717,0.009026073
29,ETH,2022-05-28,2022-05-14,0.010798879,0.0103660774741904,0.006252242
30,ETH,2022-05-29,2022-05-15,0.009009462,0.0067122332476739,0.0045043817
31,ETH,2022-05-30,2022-05-16,0.009601079,0.0116772493018134,0.009668116
32,ETH,2022-05-31,2022-05-17,0.008607331,0.0107678973636939,0.005609097
33,ETH,2022-06-01,2022-05-18,0.010182153,0.0134000866995497,0.007359774
34,ETH,2022-06-02,2022-05-19,0.01065618,0.0096907730403494,0.009052567
35,ETH,2022-06-03,2022-05-20,0.013327647,0.010210342314404,0.008555005
36,ETH,2022-06-04,2022-05-21,0.008424209,0.006226917846668,0.0037502842
37,ETH,2022-06-05,2022-05-22,0.009314272,0.0071625250715748,0.004819399
38,ETH,2022-06-06,2022-05-23,0.010087292,0.0098867851262727,0.006715812
39,ETH,2022-06-07,2022-05-24,0.010299672,0.0196032697034979,0.0054968395
40,ETH,2022-06-08,2022-05-25,0.010447431,0.0128051545133743,0.010634331
41,ETH,2022-06-09,2022-05-26,0.014838932,0.0068922584104482,0.017123071
42,ETH,2022-06-10,2022-05-27,0.014834611,0.0124261476416424,0.012601676
43,ETH,2022-06-11,2022-05-28,0.013731837,0.0197909869294648,0.0148802865
44,ETH,2022-06-12,2022-05-29,0.010694092,0.0212771075622269,0.012595319
45,ETH,2022-06-13,2022-05-30,0.01400481,0.0352776354262207,0.0155031895
46,ETH,2022-06-14,2022-05-31,0.013526129,0.0354819446629198,0.014336005
47,ETH,2022-06-15,2022-06-01,0.013876835,0.0450728980095751,0.017618481
48,ETH,2022-06-16,2022-06-02,0.0118589215,0.0223439831899308,0.012637051
49,ETH,2022-06-17,2022-06-03,0.011021581,0.0188120534329713,0.014927321
50,ETH,2022-06-18,2022-06-04,0.009669717,0.0297443312743625,0.011698199
51,ETH,2022-06-19,2022-06-05,0.00998407,0.0324894820756346,0.011007072
52,ETH,2022-06-20,2022-06-06,0.009790356,0.0244271190803172,0.010660195
53,ETH,2022-06-21,2022-06-07,0.01354919,0.0169843211095828,0.019045338
54,ETH,2022-06-22,2022-06-08,0.013495043,0.0171566929344884,0.009155902
55,ETH,2022-06-23,2022-06-09,0.00975835,0.0152936516532301,0.01014159
56,ETH,2022-06-24,2022-06-10,0.013620071,0.0147558124511149,0.015016645
57,ETH,2022-06-25,2022-06-11,0.013369875,0.0138676717373799,0.014713764
58,ETH,2022-06-26,2022-06-12,0.014456144,0.0133562086827476,0.00965079
59,ETH,2022-06-27,2022-06-13,0.014403041,0.0118091276082498,0.023232017
60,ETH,2022-06-28,2022-06-14,0.015337428,0.0128487318911889,0.019940836
61,ETH,2022-06-29,2022-06-15,0.020445496,0.012501590576834,0.025284994
62,ETH,2022-06-30,2022-06-16,0.016131727,0.0202679281862844,0.008164822
63,ETH,2022-07-01,2022-06-17,0.012564767,0.0182260213024315,0.010281348
64,ETH,2022-07-02,2022-06-18,0.014830833,0.0104744222599872,0.01851159
65,ETH,2022-07-03,2022-06-19,0.016656168,0.0111647187556468,0.013815528
66,ETH,2022-07-04,2022-06-20,0.0161048,0.0147266544245037,0.010738241
67,ETH,2022-07-05,2022-06-21,0.013452297,0.0144707107379816,0.01218345
68,ETH,2022-07-06,2022-06-22,0.014975179,0.0144038155827946,0.014729705
69,ETH,2022-07-07,2022-06-23,0.017028656,0.0110884157839858,0.013354833
70,ETH,2022-07-08,2022-06-24,0.016204208,0.0147284270275166,0.012847875
71,ETH,2022-07-09,2022-06-25,0.01490638,0.0071442199816165,0.0105167
72,ETH,2022-07-10,2022-06-26,0.013366785,0.0089142544581199,0.008015436
73,ETH,2022-07-11,2022-06-27,0.01165987,0.01073856543889,0.006823986
74,ETH,2022-07-12,2022-06-28,0.01285938,0.0106110801890385,0.009803286
75,ETH,2022-07-13,2022-06-29,0.0132644335,0.0208335820803286,0.009703189
76,ETH,2022-07-14,2022-06-30,0.017475825,0.0171598122398016,0.017696993
77,ETH,2022-07-15,2022-07-01,0.017659057,0.0155134120713711,0.015675768
78,ETH,2022-07-16,2022-07-02,0.010792998,0.0237509470482882,0.009250118
79,ETH,2022-07-17,2022-07-03,0.010605227,0.0154069424058583,0.009395979
80,ETH,2022-07-18,2022-07-04,0.013960859,0.020135605729719,0.012107506
81,ETH,2022-07-19,2022-07-05,0.015792403,0.0184325042653566,0.011384067
82,ETH,2022-07-20,2022-07-06,0.016104043,0.0188008326041312,0.013301855
83,ETH,2022-07-21,2022-07-07,0.013145657,0.0165229496969372,0.013184389
84,ETH,2022-07-22,2022-07-08,0.014663717,0.0148497824988466,0.018047148
85,ETH,2022-07-23,2022-07-09,0.009220038,0.0128649817874465,0.01110664
86,ETH,2022-07-24,2022-07-10,0.00921722,0.0158492471746333,0.013614485
87,ETH,2022-07-25,2022-07-11,0.009351511,0.0167566712443257,0.013037344
88,ETH,2022-07-26,2022-07-12,0.0078081675,0.0152909527370084,0.011295603
89,ETH,2022-07-27,2022-07-13,0.0121176625,0.0168374429587573,0.01917756
90,ETH,2022-07-28,2022-07-14,0.011148832,0.0208357231775917,0.010240296
91,ETH,2022-07-29,2022-07-15,0.01312567,0.0167326737961113,0.007765551
92,ETH,2022-07-30,2022-07-16,0.015315484,0.0114347979224681,0.014445099
93,ETH,2022-07-31,2022-07-17,0.015028713,0.010465868345084,0.010456555
94,ETH,2022-08-01,2022-07-18,0.012982163,0.011022384468311,0.01583749
95,ETH,2022-08-02,2022-07-19,0.013190415,0.0155072812545432,0.012714444
96,ETH,2022-08-03,2022-07-20,0.015808156,0.010635587761565,0.012334265
97,ETH,2022-08-04,2022-07-21,0.015525376,0.0113659307910421,0.017648496
98,ETH,2022-08-05,2022-07-22,0.015707804,0.0135968662076582,0.016995585
99,ETH,2022-08-06,2022-07-23,0.014011671,0.0068634544687074,0.0092221275
100,ETH,2022-08-07,2022-07-24,0.013963678,0.0069073841251083,0.009003306
101,ETH,2022-08-08,2022-07-25,0.015503874,0.0104253742819628,0.010337505
102,ETH,2022-08-09,2022-07-26,0.014545668,0.0093359382671458,0.010041933
103,ETH,2022-08-10,2022-07-27,0.016009787,0.0187144759632724,0.013469871
104,ETH,2022-08-11,2022-07-28,0.020942211,0.0119502356280989,0.019501671
105,ETH,2022-08-12,2022-07-29,0.019876517,0.0092630758365405,0.018306155
106,ETH,2022-08-13,2022-07-30,0.016892394,0.0080842024411066,0.014485194
107,ETH,2022-08-14,2022-07-31,0.015269422,0.0090504687263065,0.013487735
108,ETH,2022-08-15,2022-08-01,0.015221655,0.0144631586988474,0.01924072
109,ETH,2022-08-16,2022-08-02,0.015105381,0.0091096897239352,0.024329405
110,ETH,2022-08-17,2022-08-03,0.013732434,0.0129160450793419,0.014501571
111,ETH,2022-08-18,2022-08-04,0.01365366,0.0083735600365648,0.01229016
112,ETH,2022-08-19,2022-08-05,0.016063388,0.0157881535587526,0.013202618
113,ETH,2022-08-20,2022-08-06,0.010974845,0.0137223983550136,0.005327763
114,ETH,2022-08-21,2022-08-07,0.01009707,0.0110596040536519,0.0067202514
115,ETH,2022-08-22,2022-08-08,0.011459409,0.0133348426656974,0.010523833
116,ETH,2022-08-23,2022-08-09,0.011112763,0.0126390633914575,0.00790045
117,ETH,2022-08-24,2022-08-10,0.014992633,0.0113590856189559,0.011774749
118,ETH,2022-08-25,2022-08-11,0.011894811,0.0078646718852952,0.0034721978
119,ETH,2022-08-26,2022-08-12,0.010321513,0.0167354454568059,0.005736815
120,ETH,2022-08-27,2022-08-13,0.010494442,0.0112314402641645,0.008222005
121,ETH,2022-08-28,2022-08-14,0.009338785,0.0098018330234372,0.00995597
122,ETH,2022-08-29,2022-08-15,0.011249854,0.0112686435426646,0.01304931
123,ETH,2022-08-30,2022-08-16,0.0071612936,0.0173046987656784,0.008587357
124,ETH,2022-08-31,2022-08-17,0.010791788,0.014748607452359,0.013360367
125,ETH,2022-09-01,2022-08-18,0.008623331,0.0128510214399846,0.010343406
126,ETH,2022-09-02,2022-08-19,0.013607921,0.0121440480601866,0.01446457
127,ETH,2022-09-03,2022-08-20,0.0126837725,0.0071289391211421,0.009909043
128,ETH,2022-09-04,2022-08-21,0.011603661,0.0066599070970288,0.0074193715
129,ETH,2022-09-05,2022-08-22,0.009824184,0.0075129720090425,0.009670958
130,ETH,2022-09-06,2022-08-23,0.010237876,0.0172215765310162,0.0075270343
131,ETH,2022-09-07,2022-08-24,0.011228729,0.0150641828654347,0.0073798695
132,ETH,2022-09-08,2022-08-25,0.011970218,0.0112598894602927,0.006605
133,ETH,2022-09-09,2022-08-26,0.0137414085,0.010832233624709,0.012701493
134,ETH,2022-09-10,2022-08-27,0.012207485,0.0090796013471914,0.005241856
135,ETH,2022-09-11,2022-08-28,0.012103421,0.0083836233167855,0.008834938
136,ETH,2022-09-12,2022-08-29,0.013681366,0.011799580194655,0.011828073
137,ETH,2022-09-13,2022-08-30,0.01699718,0.0209241227387273,0.01507726
138,ETH,2022-09-14,2022-08-31,0.012414694,0.0108514215480213,0.01366795
139,ETH,2022-09-15,2022-09-01,0.0119612785,0.0207211834627341,0.013957875
140,ETH,2022-09-16,2022-09-02,0.011249043,0.0127593859569836,0.014007766
141,ETH,2022-09-17,2022-09-03,0.009081716,0.0082670895658384,0.009636947
142,ETH,2022-09-18,2022-09-04,0.009321286,0.0120902499614043,0.009037613
143,ETH,2022-09-19,2022-09-05,0.00669059,0.0157437467949397,0.011958906
144,ETH,2022-09-20,2022-09-06,0.012104891,0.0124360994428557,0.014266344
