,unique_id,ds,cutoff,NBEATSx,Real_value,NHITS
0,ETH,2022-04-29,2022-04-28,0.009253868,0.0085012647509889,0.010372324
1,ETH,2022-04-30,2022-04-28,0.009620248,0.0082251718216748,0.0100588435
2,ETH,2022-05-01,2022-04-28,0.010225456,0.0093478117153744,0.009423007
3,ETH,2022-05-02,2022-04-28,0.009905429,0.0091519808903476,0.00923353
4,ETH,2022-05-03,2022-04-28,0.010470946,0.0061430900031959,0.009499284
5,ETH,2022-05-04,2022-04-28,0.01157195,0.0100849821967231,0.009605779
6,ETH,2022-05-05,2022-04-28,0.010596968,0.011711471207376,0.009549225
7,ETH,2022-05-06,2022-04-28,0.009443825,0.0105324318039616,0.00937843
8,ETH,2022-05-07,2022-04-28,0.009702183,0.008278868707579,0.009097184
9,ETH,2022-05-08,2022-04-28,0.010409956,0.0107842813591274,0.009240426
10,ETH,2022-05-09,2022-04-28,0.011081166,0.0194490783755247,0.009910863
11,ETH,2022-05-10,2022-04-28,0.010415498,0.0213657051883781,0.010360298
12,ETH,2022-05-11,2022-04-28,0.010994271,0.0416087759351781,0.0104860235
13,ETH,2022-05-12,2022-04-28,0.01049996,0.040032023196255,0.010609415
14,ETH,2022-05-13,2022-04-28,0.010434475,0.0196680582151661,0.010767814
15,ETH,2022-05-14,2022-04-28,0.009900869,0.0142046103319452,0.010738486
16,ETH,2022-05-15,2022-04-28,0.009950615,0.0109328050247979,0.010484097
17,ETH,2022-05-16,2022-04-28,0.010597927,0.0155521516818163,0.010554853
18,ETH,2022-05-17,2022-04-28,0.01056065,0.0123308330306745,0.010661041
19,ETH,2022-05-18,2022-04-28,0.011950562,0.0120003167815944,0.010605944
20,ETH,2022-05-19,2022-04-28,0.011808968,0.013214788407007,0.010679276
21,ETH,2022-05-20,2022-04-28,0.010524036,0.0122116816463145,0.010485399
22,ETH,2022-05-21,2022-04-28,0.009486545,0.0059465842370441,0.010017798
23,ETH,2022-05-22,2022-04-28,0.009576208,0.007880934998552,0.009326401
