,unique_id,ds,cutoff,NBEATSx,Real_value,external_ETH,NHITS
0,BTC,2022-04-29,2022-04-28,0.0068317326,0.0054118093105158,0.0064593684015884,0.006966168
1,BTC,2022-04-30,2022-04-28,0.0063705808,0.0035512056108666,0.0054027557849985,0.0069932765
2,BTC,2022-05-01,2022-04-28,0.006500387,0.0054011780167481,0.0065179776450598,0.0070485314
3,BTC,2022-05-02,2022-04-28,0.0070427703,0.0060416551249805,0.0068228842648119,0.0071146605
4,BTC,2022-05-03,2022-04-28,0.006357595,0.0043822216134048,0.0051573418587649,0.007186474
5,BTC,2022-05-04,2022-04-28,0.006552397,0.0060622685350144,0.0070461477041424,0.007186587
6,BTC,2022-05-05,2022-04-28,0.006718907,0.0084721835139049,0.0078005733934121,0.007115
7,BTC,2022-05-06,2022-04-28,0.0063890642,0.0074851545459556,0.008675196317191,0.0070074033
8,BTC,2022-05-07,2022-04-28,0.006063153,0.004569483257481,0.005567999926915,0.0068637966
9,BTC,2022-05-08,2022-04-28,0.0067682094,0.0072146999465418,0.0082632748180642,0.006859081
10,BTC,2022-05-09,2022-04-28,0.0069203014,0.0138229847350229,0.0154123852771705,0.006993255
11,BTC,2022-05-10,2022-04-28,0.0062118703,0.0141005644116712,0.0147152017742816,0.007021716
12,BTC,2022-05-11,2022-04-28,0.0066750753,0.0217777255819311,0.0263871635249193,0.0069768806
13,BTC,2022-05-12,2022-04-28,0.0067972927,0.0219108328527823,0.0287660670293233,0.0069577047
14,BTC,2022-05-13,2022-04-29,0.005678674,0.0115658498804065,0.0146597948122478,0.005928157
15,BTC,2022-05-14,2022-04-30,0.0052099135,0.0091559444649336,0.0103824169824951,0.0055353204
16,BTC,2022-05-15,2022-05-01,0.006099082,0.0078518569863457,0.0085168587327232,0.007058307
17,BTC,2022-05-16,2022-05-02,0.005966146,0.0092315598954623,0.0105543055877617,0.007381048
18,BTC,2022-05-17,2022-05-03,0.005447928,0.0077788458447267,0.0091162766239728,0.0066323336
19,BTC,2022-05-18,2022-05-04,0.0056902603,0.0071886269274614,0.0087127010227261,0.0069996226
20,BTC,2022-05-19,2022-05-05,0.007370607,0.0070679633430203,0.0096554270051508,0.008489549
21,BTC,2022-05-20,2022-05-06,0.006754527,0.0072502477917175,0.0085842524424688,0.0067875395
22,BTC,2022-05-21,2022-05-07,0.0057765217,0.0041716053715875,0.0052449908403901,0.006247549
23,BTC,2022-05-22,2022-05-08,0.0065547917,0.0053391946112443,0.0055162791679987,0.0075364597
24,BTC,2022-05-23,2022-05-09,0.007387039,0.0064339399366076,0.007515721169584,0.006992773
25,BTC,2022-05-24,2022-05-10,0.0070379185,0.0060197733834542,0.0071861547239136,0.007871051
26,BTC,2022-05-25,2022-05-11,0.0058375476,0.0056343692815544,0.0067899894675406,0.007771736
27,BTC,2022-05-26,2022-05-12,0.004871301,0.008784652310181,0.0136789261763904,0.008541944
28,BTC,2022-05-27,2022-05-13,0.0070915315,0.0073757202544428,0.0132074014630766,0.0064828545
29,BTC,2022-05-28,2022-05-14,0.007655796,0.0041328864818789,0.0076881552542367,0.007313611
30,BTC,2022-05-29,2022-05-15,0.0066619944,0.0033690592116625,0.0052618828953702,0.006763028
31,BTC,2022-05-30,2022-05-16,0.007016833,0.0084111134326602,0.0083491497878392,0.009346092
32,BTC,2022-05-31,2022-05-17,0.006875547,0.0064134648015424,0.0083294566100201,0.008130207
33,BTC,2022-06-01,2022-05-18,0.0067922473,0.0076861745417587,0.0098824022584959,0.0069066305
34,BTC,2022-06-02,2022-05-19,0.0067346874,0.0057538844691797,0.0079730754961425,0.008392003
35,BTC,2022-06-03,2022-05-20,0.008470725,0.0050045528747239,0.0070980805030133,0.0065611736
36,BTC,2022-06-04,2022-05-21,0.0073926696,0.0034068811575328,0.0048003176692382,0.0033080084
37,BTC,2022-06-05,2022-05-22,0.0073855645,0.0036326950003793,0.0050876524907575,0.0034448882
38,BTC,2022-06-06,2022-05-23,0.007818342,0.0059870157169836,0.0071054972717505,0.004963633
39,BTC,2022-06-07,2022-05-24,0.007371149,0.0110531287995143,0.0136256623463623,0.0033402047
40,BTC,2022-06-08,2022-05-25,0.0068310266,0.0081211619172866,0.0094049264284954,0.004994545
41,BTC,2022-06-09,2022-05-26,0.007132262,0.0043968049878063,0.0053579705009293,0.0052495426
42,BTC,2022-06-10,2022-05-27,0.007324938,0.0067184959982061,0.0094521288752343,0.0060354434
43,BTC,2022-06-11,2022-05-28,0.008528305,0.0062376106820442,0.0129561830593283,0.0047770585
44,BTC,2022-06-12,2022-05-29,0.008790367,0.009431976584337,0.0141303969321208,0.005840253
45,BTC,2022-06-13,2022-05-30,0.011069913,0.0197944474089179,0.0279510996180604,0.009698409
46,BTC,2022-06-14,2022-05-31,0.009253848,0.0192368937356161,0.024648747149969,0.009920236
47,BTC,2022-06-15,2022-06-01,0.0095650535,0.0225609499557643,0.03401353887062,0.008146247
48,BTC,2022-06-16,2022-06-02,0.008195499,0.0123123495540351,0.0184021817335349,0.00705838
49,BTC,2022-06-17,2022-06-03,0.007554004,0.0099520355213917,0.0133415453527646,0.0074853515
50,BTC,2022-06-18,2022-06-04,0.006800296,0.0163347040824502,0.021480965915066,0.0068875263
51,BTC,2022-06-19,2022-06-05,0.0068275863,0.016586489021976,0.0210331257212885,0.0061885696
52,BTC,2022-06-20,2022-06-06,0.007092414,0.0131859153688498,0.0169501704165563,0.0068814796
53,BTC,2022-06-21,2022-06-07,0.008641869,0.0098452096268326,0.0121705676106373,0.008079802
54,BTC,2022-06-22,2022-06-08,0.008990159,0.0104076467461133,0.0121611183049643,0.008720265
55,BTC,2022-06-23,2022-06-09,0.007637172,0.0087938248973252,0.0110654692890665,0.0069702766
56,BTC,2022-06-24,2022-06-10,0.007786588,0.0081497651255087,0.0118623551706201,0.006854981
57,BTC,2022-06-25,2022-06-11,0.0053842086,0.0053564217676077,0.0094176848518953,0.0066492828
58,BTC,2022-06-26,2022-06-12,0.0063610664,0.0062617785039377,0.0091431587844452,0.008968981
59,BTC,2022-06-27,2022-06-13,0.006893759,0.0059640148664436,0.0088586313994856,0.008110918
60,BTC,2022-06-28,2022-06-14,0.0074479734,0.0057537278849222,0.0090293144982552,0.00979226
61,BTC,2022-06-29,2022-06-15,0.0077988263,0.0067288521775275,0.0099720618666188,0.010656953
62,BTC,2022-06-30,2022-06-16,0.007938049,0.0095915615522675,0.0141657143243661,0.009867884
63,BTC,2022-07-01,2022-06-17,0.008712775,0.0123310385078541,0.014289331207287,0.008601232
64,BTC,2022-07-02,2022-06-18,0.00847558,0.0051919702461414,0.0082662874149287,0.012204563
65,BTC,2022-07-03,2022-06-19,0.008122129,0.0072660566338558,0.008731673671902,0.013306137
66,BTC,2022-07-04,2022-06-20,0.009168717,0.0073485637785482,0.0103477714525711,0.010601791
67,BTC,2022-07-05,2022-06-21,0.008583775,0.008365579505387,0.0105194841152007,0.012579925
68,BTC,2022-07-06,2022-06-22,0.009425483,0.0078032979441793,0.0107604385746059,0.012224359
69,BTC,2022-07-07,2022-06-23,0.009727649,0.0062025118977131,0.0079472297525537,0.012183175
70,BTC,2022-07-08,2022-06-24,0.009301809,0.0102195323054358,0.0111519231670013,0.007843551
71,BTC,2022-07-09,2022-06-25,0.008550502,0.0054852775034169,0.0058866803679092,0.005935318
72,BTC,2022-07-10,2022-06-26,0.009193045,0.0064848851585491,0.0069951888539496,0.0073648635
73,BTC,2022-07-11,2022-06-27,0.007963812,0.006145503540999,0.0075614242454161,0.0069988747
74,BTC,2022-07-12,2022-06-28,0.0075527197,0.0062840412678285,0.0076683021265685,0.006606451
75,BTC,2022-07-13,2022-06-29,0.009096922,0.0114586493588895,0.0147954922061227,0.0065997713
76,BTC,2022-07-14,2022-06-30,0.010436837,0.0077550752546649,0.0107201492565462,0.008024598
77,BTC,2022-07-15,2022-07-01,0.0127725005,0.0070494052801986,0.0109313681063659,0.009647323
78,BTC,2022-07-16,2022-07-02,0.008732906,0.0059475812214063,0.0173916071970637,0.0067016664
79,BTC,2022-07-17,2022-07-03,0.009961436,0.0066997458885413,0.0122400945908188,0.008776382
80,BTC,2022-07-18,2022-07-04,0.008972328,0.0105158633967074,0.0142271330033575,0.00895808
81,BTC,2022-07-19,2022-07-05,0.010322837,0.0118269802878906,0.0159312324931349,0.010542089
82,BTC,2022-07-20,2022-07-06,0.0096964855,0.0103851532305649,0.0138135788445232,0.008131737
83,BTC,2022-07-21,2022-07-07,0.009210058,0.0082552866044922,0.011468271315793,0.0077497363
84,BTC,2022-07-22,2022-07-08,0.010582988,0.0069098481520061,0.010107856507619,0.010862744
85,BTC,2022-07-23,2022-07-09,0.008114443,0.0062464399846519,0.0095415056117963,0.009380751
86,BTC,2022-07-24,2022-07-10,0.009851917,0.0062710468188223,0.0115962812514073,0.008992088
87,BTC,2022-07-25,2022-07-11,0.009369791,0.0075092292801537,0.0126978506901364,0.008455189
88,BTC,2022-07-26,2022-07-12,0.009021431,0.0063994266694958,0.0112774800688185,0.009401052
89,BTC,2022-07-27,2022-07-13,0.009836316,0.0078649192473874,0.0116739583024244,0.008442844
90,BTC,2022-07-28,2022-07-14,0.0056197634,0.0098644735784493,0.0148013346801769,0.00843147
91,BTC,2022-07-29,2022-07-15,0.007361994,0.0085332117051897,0.0128801952511186,0.007448444
92,BTC,2022-07-30,2022-07-16,0.004294401,0.0062686662225369,0.0089125357415652,0.0049991775
93,BTC,2022-07-31,2022-07-17,0.007353763,0.0065777425328122,0.0089751388396515,0.008943546
94,BTC,2022-08-01,2022-07-18,0.009996409,0.0058218789928077,0.0086291907696852,0.011477968
95,BTC,2022-08-02,2022-07-19,0.008257422,0.0065947026348026,0.011368455148029,0.011484054
96,BTC,2022-08-03,2022-07-20,0.008212966,0.0056327440710049,0.0080300677022233,0.0105844345
97,BTC,2022-08-04,2022-07-21,0.0090596955,0.005826866254452,0.0087240178443612,0.0107145235
98,BTC,2022-08-05,2022-07-22,0.0090620285,0.0059941165156998,0.0092357860323012,0.009699299
99,BTC,2022-08-06,2022-07-23,0.0089881625,0.0030960083527422,0.0056896715699391,0.00956462
100,BTC,2022-08-07,2022-07-24,0.0073840185,0.0031792407934065,0.0050597318744712,0.008039779
101,BTC,2022-08-08,2022-07-25,0.009054362,0.0049646525473805,0.0070404557612143,0.008431054
102,BTC,2022-08-09,2022-07-26,0.007261828,0.0044832102914312,0.0070170754693432,0.008767199
103,BTC,2022-08-10,2022-07-27,0.0074128723,0.007508530645665,0.0111789290456526,0.009781137
104,BTC,2022-08-11,2022-07-28,0.009314081,0.0064709119182459,0.0089335216689988,0.008982123
105,BTC,2022-08-12,2022-07-29,0.009115325,0.0050929802847488,0.0073007600534674,0.009140253
106,BTC,2022-08-13,2022-07-30,0.007931335,0.0046721375394414,0.0064743168913372,0.0093786605
107,BTC,2022-08-14,2022-07-31,0.007761878,0.0043489787154191,0.0062280445232864,0.009537775
108,BTC,2022-08-15,2022-08-01,0.0067298464,0.0068845559725291,0.0099690526087222,0.009105497
109,BTC,2022-08-16,2022-08-02,0.007629914,0.0051184723137968,0.0077314565818697,0.008917524
110,BTC,2022-08-17,2022-08-03,0.007862997,0.0053948703001312,0.0083353017707647,0.0084743155
111,BTC,2022-08-18,2022-08-04,0.008079645,0.0036822936065521,0.0062528161249542,0.008332708
112,BTC,2022-08-19,2022-08-05,0.007655368,0.0104699680493911,0.0122214613257753,0.008145102
113,BTC,2022-08-20,2022-08-06,0.006119491,0.0059091010123098,0.0095576681783104,0.0060667293
114,BTC,2022-08-21,2022-08-07,0.0053808317,0.0058099630558459,0.0097256321703202,0.0060502063
115,BTC,2022-08-22,2022-08-08,0.0057636453,0.0057825465765118,0.0096983096674907,0.007275931
116,BTC,2022-08-23,2022-08-09,0.0059867096,0.0054804579905199,0.0092647365611302,0.006551765
117,BTC,2022-08-24,2022-08-10,0.0068063145,0.0051674848334682,0.0079519920759302,0.0061247456
118,BTC,2022-08-25,2022-08-11,0.0057399357,0.003935711044099,0.0061980525065735,0.006753715
119,BTC,2022-08-26,2022-08-12,0.0053870305,0.0071111307665857,0.0109807746988005,0.006281983
120,BTC,2022-08-27,2022-08-13,0.005280015,0.0052395308326805,0.0092592967969489,0.0062088617
121,BTC,2022-08-28,2022-08-14,0.006060595,0.0043932605586629,0.0071103564048681,0.0061377045
122,BTC,2022-08-29,2022-08-15,0.006480151,0.0054409784739325,0.0090554322492509,0.006928665
123,BTC,2022-08-30,2022-08-16,0.0050311047,0.006775715444446,0.0121748806088872,0.0065448266
124,BTC,2022-08-31,2022-08-17,0.0060915295,0.0063981188445883,0.0112685610379426,0.0061626807
125,BTC,2022-09-01,2022-08-18,0.004470377,0.0060051728764346,0.0095955683599151,0.005882087
126,BTC,2022-09-02,2022-08-19,0.008212351,0.0055909577458191,0.0094751960958653,0.0077801757
127,BTC,2022-09-03,2022-08-20,0.006003712,0.0030026045028789,0.0057454719742827,0.0061318194
128,BTC,2022-09-04,2022-08-21,0.0054725367,0.0036082087083341,0.0050448900894167,0.0061631086
129,BTC,2022-09-05,2022-08-22,0.005830161,0.0036507248738198,0.0060838096027877,0.0062875864
130,BTC,2022-09-06,2022-08-23,0.0052977474,0.0078765574470966,0.0116507099366803,0.0073468443
131,BTC,2022-09-07,2022-08-24,0.006497089,0.0055133123936483,0.0100476226447628,0.00731289
132,BTC,2022-09-08,2022-08-25,0.0057055745,0.0052377130468606,0.0092066529236724,0.0064855507
133,BTC,2022-09-09,2022-08-26,0.0068151397,0.0079205246988494,0.0082083296788195,0.006495334
134,BTC,2022-09-10,2022-08-27,0.005306141,0.0054896074134375,0.006643364632095,0.0072113476
135,BTC,2022-09-11,2022-08-28,0.005950901,0.0051720424793665,0.0064733169692529,0.0068124183
136,BTC,2022-09-12,2022-08-29,0.00721892,0.0079554035509042,0.0085831937112138,0.0073164403
