,unique_id,ds,cutoff,NBEATSx,Real_value,external_ETH,NHITS
0,BTC,2022-04-29,2022-04-28,0.006645823,0.0054118093105158,0.0064593684015884,0.0075224596
1,BTC,2022-04-30,2022-04-28,0.006287706,0.0035512056108666,0.0054027557849985,0.007537041
2,BTC,2022-05-01,2022-04-28,0.0067163305,0.0054011780167481,0.0065179776450598,0.007451668
3,BTC,2022-05-02,2022-04-28,0.0064497874,0.0060416551249805,0.0068228842648119,0.0072569787
4,BTC,2022-05-03,2022-04-28,0.0067543434,0.0043822216134048,0.0051573418587649,0.007067508
5,BTC,2022-05-04,2022-04-28,0.0064855744,0.0060622685350144,0.0070461477041424,0.0069148936
6,BTC,2022-05-05,2022-04-28,0.0065929205,0.0084721835139049,0.0078005733934121,0.0068783336
7,BTC,2022-05-06,2022-04-28,0.0067023155,0.0074851545459556,0.008675196317191,0.006952219
8,BTC,2022-05-07,2022-04-28,0.0065746903,0.004569483257481,0.005567999926915,0.00705735
9,BTC,2022-05-08,2022-04-28,0.006414475,0.0072146999465418,0.0082632748180642,0.0069461083
10,BTC,2022-05-09,2022-04-28,0.006751405,0.0138229847350229,0.0154123852771705,0.0068427688
11,BTC,2022-05-10,2022-04-28,0.006109081,0.0141005644116712,0.0147152017742816,0.0068798997
12,BTC,2022-05-11,2022-04-28,0.006736724,0.0217777255819311,0.0263871635249193,0.006833225
13,BTC,2022-05-12,2022-04-28,0.0066478103,0.0219108328527823,0.0287660670293233,0.0069558863
14,BTC,2022-05-13,2022-04-28,0.006663918,0.0115658498804065,0.0146597948122478,0.0070055327
15,BTC,2022-05-14,2022-04-28,0.006534263,0.0091559444649336,0.0103824169824951,0.0070626116
16,BTC,2022-05-15,2022-04-28,0.006651033,0.0078518569863457,0.0085168587327232,0.007369474
17,BTC,2022-05-16,2022-04-28,0.006980008,0.0092315598954623,0.0105543055877617,0.0075039477
18,BTC,2022-05-17,2022-04-28,0.006957965,0.0077788458447267,0.0091162766239728,0.0074783154
19,BTC,2022-05-18,2022-04-28,0.0070067006,0.0071886269274614,0.0087127010227261,0.0075458
20,BTC,2022-05-19,2022-04-28,0.0074038273,0.0070679633430203,0.0096554270051508,0.0076941205
21,BTC,2022-05-20,2022-04-28,0.0071281823,0.0072502477917175,0.0085842524424688,0.0077685174
22,BTC,2022-05-21,2022-04-28,0.0070083244,0.0041716053715875,0.0052449908403901,0.007819831
23,BTC,2022-05-22,2022-04-28,0.0070562526,0.0053391946112443,0.0055162791679987,0.007905282
24,BTC,2022-05-23,2022-04-28,0.0072087753,0.0064339399366076,0.007515721169584,0.007974032
25,BTC,2022-05-24,2022-04-28,0.007454057,0.0060197733834542,0.0071861547239136,0.007985904
26,BTC,2022-05-25,2022-04-28,0.0074862004,0.0056343692815544,0.0067899894675406,0.007931185
27,BTC,2022-05-26,2022-04-28,0.006999774,0.008784652310181,0.0136789261763904,0.0078989705
28,BTC,2022-05-27,2022-04-29,0.0060404106,0.0073757202544428,0.0132074014630766,0.0059214523
29,BTC,2022-05-28,2022-04-30,0.0059438683,0.0041328864818789,0.0076881552542367,0.004567892
30,BTC,2022-05-29,2022-05-01,0.005979882,0.0033690592116625,0.0052618828953702,0.006148408
31,BTC,2022-05-30,2022-05-02,0.0053077904,0.0084111134326602,0.0083491497878392,0.006919118
32,BTC,2022-05-31,2022-05-03,0.00581603,0.0064134648015424,0.0083294566100201,0.005335453
33,BTC,2022-06-01,2022-05-04,0.006925462,0.0076861745417587,0.0098824022584959,0.006787368
34,BTC,2022-06-02,2022-05-05,0.007374729,0.0057538844691797,0.0079730754961425,0.008622969
35,BTC,2022-06-03,2022-05-06,0.005825497,0.0050045528747239,0.0070980805030133,0.00758448
36,BTC,2022-06-04,2022-05-07,0.0056283865,0.0034068811575328,0.0048003176692382,0.0050324574
37,BTC,2022-06-05,2022-05-08,0.0061510075,0.0036326950003793,0.0050876524907575,0.007652616
38,BTC,2022-06-06,2022-05-09,0.0067505925,0.0059870157169836,0.0071054972717505,0.011952941
39,BTC,2022-06-07,2022-05-10,0.005569541,0.0110531287995143,0.0136256623463623,0.012075794
40,BTC,2022-06-08,2022-05-11,0.0057135685,0.0081211619172866,0.0094049264284954,0.017293636
41,BTC,2022-06-09,2022-05-12,0.0060931765,0.0043968049878063,0.0053579705009293,0.017414447
42,BTC,2022-06-10,2022-05-13,0.008817758,0.0067184959982061,0.0094521288752343,0.008122602
43,BTC,2022-06-11,2022-05-14,0.008580008,0.0062376106820442,0.0129561830593283,0.0060010115
44,BTC,2022-06-12,2022-05-15,0.007969908,0.009431976584337,0.0141303969321208,0.004895637
45,BTC,2022-06-13,2022-05-16,0.007912803,0.0197944474089179,0.0279510996180604,0.008764841
46,BTC,2022-06-14,2022-05-17,0.007844994,0.0192368937356161,0.024648747149969,0.008645322
47,BTC,2022-06-15,2022-05-18,0.007341541,0.0225609499557643,0.03401353887062,0.0080269985
48,BTC,2022-06-16,2022-05-19,0.0069254856,0.0123123495540351,0.0184021817335349,0.007884507
49,BTC,2022-06-17,2022-05-20,0.00755486,0.0099520355213917,0.0133415453527646,0.008281706
50,BTC,2022-06-18,2022-05-21,0.0069824024,0.0163347040824502,0.021480965915066,0.006190235
51,BTC,2022-06-19,2022-05-22,0.0073129805,0.016586489021976,0.0210331257212885,0.0071217143
52,BTC,2022-06-20,2022-05-23,0.0076862946,0.0131859153688498,0.0169501704165563,0.008698278
53,BTC,2022-06-21,2022-05-24,0.0076763714,0.0098452096268326,0.0121705676106373,0.00810059
54,BTC,2022-06-22,2022-05-25,0.008488693,0.0104076467461133,0.0121611183049643,0.0077429703
55,BTC,2022-06-23,2022-05-26,0.009895448,0.0087938248973252,0.0110654692890665,0.009664714
56,BTC,2022-06-24,2022-05-27,0.0091944495,0.0081497651255087,0.0118623551706201,0.008945666
57,BTC,2022-06-25,2022-05-28,0.010120396,0.0053564217676077,0.0094176848518953,0.0053533437
58,BTC,2022-06-26,2022-05-29,0.009676266,0.0062617785039377,0.0091431587844452,0.004469281
59,BTC,2022-06-27,2022-05-30,0.012685873,0.0059640148664436,0.0088586313994856,0.008819066
60,BTC,2022-06-28,2022-05-31,0.009990438,0.0057537278849222,0.0090293144982552,0.007369438
61,BTC,2022-06-29,2022-06-01,0.00986122,0.0067288521775275,0.0099720618666188,0.0076993895
62,BTC,2022-06-30,2022-06-02,0.009530274,0.0095915615522675,0.0141657143243661,0.006178786
63,BTC,2022-07-01,2022-06-03,0.008907409,0.0123310385078541,0.014289331207287,0.005740148
64,BTC,2022-07-02,2022-06-04,0.0072486075,0.0051919702461414,0.0082662874149287,0.005161722
65,BTC,2022-07-03,2022-06-05,0.005837205,0.0072660566338558,0.008731673671902,0.005559244
66,BTC,2022-07-04,2022-06-06,0.0072625116,0.0073485637785482,0.0103477714525711,0.007822005
67,BTC,2022-07-05,2022-06-07,0.0086596655,0.008365579505387,0.0105194841152007,0.01115554
68,BTC,2022-07-06,2022-06-08,0.008352623,0.0078032979441793,0.0107604385746059,0.008649282
69,BTC,2022-07-07,2022-06-09,0.008220248,0.0062025118977131,0.0079472297525537,0.004725125
70,BTC,2022-07-08,2022-06-10,0.009097968,0.0102195323054358,0.0111519231670013,0.0068276464
71,BTC,2022-07-09,2022-06-11,0.00805415,0.0054852775034169,0.0058866803679092,0.0068416214
72,BTC,2022-07-10,2022-06-12,0.0076874094,0.0064848851585491,0.0069951888539496,0.009065654
73,BTC,2022-07-11,2022-06-13,0.006559464,0.006145503540999,0.0075614242454161,0.015163453
74,BTC,2022-07-12,2022-06-14,0.006916014,0.0062840412678285,0.0076683021265685,0.01455369
75,BTC,2022-07-13,2022-06-15,0.0068859784,0.0114586493588895,0.0147954922061227,0.017388426
76,BTC,2022-07-14,2022-06-16,0.010601228,0.0077550752546649,0.0107201492565462,0.008307384
77,BTC,2022-07-15,2022-06-17,0.009041447,0.0070494052801986,0.0109313681063659,0.0059785806
78,BTC,2022-07-16,2022-06-18,0.008369711,0.0059475812214063,0.0173916071970637,0.0117003815
79,BTC,2022-07-17,2022-06-19,0.0109063275,0.0066997458885413,0.0122400945908188,0.013547681
80,BTC,2022-07-18,2022-06-20,0.0114256255,0.0105158633967074,0.0142271330033575,0.010896741
81,BTC,2022-07-19,2022-06-21,0.010876954,0.0118269802878906,0.0159312324931349,0.008392814
82,BTC,2022-07-20,2022-06-22,0.010476941,0.0103851532305649,0.0138135788445232,0.008565072
83,BTC,2022-07-21,2022-06-23,0.007931666,0.0082552866044922,0.011468271315793,0.008193162
84,BTC,2022-07-22,2022-06-24,0.0073982677,0.0069098481520061,0.010107856507619,0.008066519
85,BTC,2022-07-23,2022-06-25,0.0070352466,0.0062464399846519,0.0095415056117963,0.0069693653
86,BTC,2022-07-24,2022-06-26,0.007289143,0.0062710468188223,0.0115962812514073,0.007953499
87,BTC,2022-07-25,2022-06-27,0.0072941445,0.0075092292801537,0.0126978506901364,0.007519425
88,BTC,2022-07-26,2022-06-28,0.0074179047,0.0063994266694958,0.0112774800688185,0.00733729
89,BTC,2022-07-27,2022-06-29,0.008072757,0.0078649192473874,0.0116739583024244,0.008845841
90,BTC,2022-07-28,2022-06-30,0.008398773,0.0098644735784493,0.0148013346801769,0.011130804
91,BTC,2022-07-29,2022-07-01,0.010615994,0.0085332117051897,0.0128801952511186,0.012358327
92,BTC,2022-07-30,2022-07-02,0.0075078285,0.0062686662225369,0.0089125357415652,0.005907545
93,BTC,2022-07-31,2022-07-03,0.009866009,0.0065777425328122,0.0089751388396515,0.007992517
94,BTC,2022-08-01,2022-07-04,0.009747148,0.0058218789928077,0.0086291907696852,0.008543553
95,BTC,2022-08-02,2022-07-05,0.010068466,0.0065947026348026,0.011368455148029,0.009268282
96,BTC,2022-08-03,2022-07-06,0.0085676415,0.0056327440710049,0.0080300677022233,0.008820975
97,BTC,2022-08-04,2022-07-07,0.008206253,0.005826866254452,0.0087240178443612,0.008211326
98,BTC,2022-08-05,2022-07-08,0.009731482,0.0059941165156998,0.0092357860323012,0.011948584
99,BTC,2022-08-06,2022-07-09,0.0073354417,0.0030960083527422,0.0056896715699391,0.007873815
100,BTC,2022-08-07,2022-07-10,0.006660708,0.0031792407934065,0.0050597318744712,0.009000962
101,BTC,2022-08-08,2022-07-11,0.008273741,0.0049646525473805,0.0070404557612143,0.0083922595
102,BTC,2022-08-09,2022-07-12,0.008903228,0.0044832102914312,0.0070170754693432,0.008887511
103,BTC,2022-08-10,2022-07-13,0.008703405,0.007508530645665,0.0111789290456526,0.012260233
104,BTC,2022-08-11,2022-07-14,0.008120618,0.0064709119182459,0.0089335216689988,0.00933296
105,BTC,2022-08-12,2022-07-15,0.006980922,0.0050929802847488,0.0073007600534674,0.008561132
106,BTC,2022-08-13,2022-07-16,0.003919418,0.0046721375394414,0.0064743168913372,0.007533706
107,BTC,2022-08-14,2022-07-17,0.0051856795,0.0043489787154191,0.0062280445232864,0.008087259
108,BTC,2022-08-15,2022-07-18,0.007328476,0.0068845559725291,0.0099690526087222,0.011054216
109,BTC,2022-08-16,2022-07-19,0.0071099717,0.0051184723137968,0.0077314565818697,0.011680952
110,BTC,2022-08-17,2022-07-20,0.0076398384,0.0053948703001312,0.0083353017707647,0.010154636
111,BTC,2022-08-18,2022-07-21,0.0085905,0.0036822936065521,0.0062528161249542,0.008256935
112,BTC,2022-08-19,2022-07-22,0.0063446625,0.0104699680493911,0.0122214613257753,0.007042299
113,BTC,2022-08-20,2022-07-23,0.0063302014,0.0059091010123098,0.0095576681783104,0.0061659534
114,BTC,2022-08-21,2022-07-24,0.0077935704,0.0058099630558459,0.0097256321703202,0.0067945193
115,BTC,2022-08-22,2022-07-25,0.008705249,0.0057825465765118,0.0096983096674907,0.008048001
116,BTC,2022-08-23,2022-07-26,0.008091768,0.0054804579905199,0.0092647365611302,0.0068685953
117,BTC,2022-08-24,2022-07-27,0.0089470325,0.0051674848334682,0.0079519920759302,0.0077570584
118,BTC,2022-08-25,2022-07-28,0.008278282,0.003935711044099,0.0061980525065735,0.009545493
119,BTC,2022-08-26,2022-07-29,0.008403536,0.0071111307665857,0.0109807746988005,0.008973701
120,BTC,2022-08-27,2022-07-30,0.009664541,0.0052395308326805,0.0092592967969489,0.007524076
121,BTC,2022-08-28,2022-07-31,0.00874561,0.0043932605586629,0.0071103564048681,0.0073378235
122,BTC,2022-08-29,2022-08-01,0.0076767625,0.0054409784739325,0.0090554322492509,0.0067569353
123,BTC,2022-08-30,2022-08-02,0.007980517,0.006775715444446,0.0121748806088872,0.008119245
124,BTC,2022-08-31,2022-08-03,0.007670287,0.0063981188445883,0.0112685610379426,0.007114308
125,BTC,2022-09-01,2022-08-04,0.0058294684,0.0060051728764346,0.0095955683599151,0.0060464386
126,BTC,2022-09-02,2022-08-05,0.0045857234,0.0055909577458191,0.0094751960958653,0.006049039
127,BTC,2022-09-03,2022-08-06,0.005157697,0.0030026045028789,0.0057454719742827,0.0045661866
128,BTC,2022-09-04,2022-08-07,0.0035846978,0.0036082087083341,0.0050448900894167,0.004911545
129,BTC,2022-09-05,2022-08-08,0.004866762,0.0036507248738198,0.0060838096027877,0.0065638744
130,BTC,2022-09-06,2022-08-09,0.0037636654,0.0078765574470966,0.0116507099366803,0.006134434
131,BTC,2022-09-07,2022-08-10,0.005731722,0.0055133123936483,0.0100476226447628,0.008369094
132,BTC,2022-09-08,2022-08-11,0.003981883,0.0052377130468606,0.0092066529236724,0.007631153
133,BTC,2022-09-09,2022-08-12,0.0026571164,0.0079205246988494,0.0082083296788195,0.007251554
134,BTC,2022-09-10,2022-08-13,0.0025265915,0.0054896074134375,0.006643364632095,0.006668359
135,BTC,2022-09-11,2022-08-14,0.003017173,0.0051720424793665,0.0064733169692529,0.0068097617
136,BTC,2022-09-12,2022-08-15,0.0047185146,0.0079554035509042,0.0085831937112138,0.008858752
137,BTC,2022-09-13,2022-08-16,0.0033699982,0.0106357622720789,0.0134862886357034,0.007269402
138,BTC,2022-09-14,2022-08-17,0.0024243472,0.0068778695401754,0.0088598694278766,0.0073025404
139,BTC,2022-09-15,2022-08-18,0.0013211803,0.0070713280035194,0.014268160697679,0.005499003
140,BTC,2022-09-16,2022-08-19,0.0031679927,0.0051587007815771,0.0098141644062317,0.010992949
141,BTC,2022-09-17,2022-08-20,0.0029306936,0.0040002844025212,0.0059738147780496,0.0068878355
142,BTC,2022-09-18,2022-08-21,0.0032454191,0.0048871645432706,0.0084016835243485,0.006632085
143,BTC,2022-09-19,2022-08-22,0.0040714275,0.008759636492536,0.0109299975018092,0.0059580556
144,BTC,2022-09-20,2022-08-23,0.0045599206,0.0073353817837128,0.0090791849594568,0.006049292
145,BTC,2022-09-21,2022-08-24,0.0044982303,0.0138884914845258,0.0163963711180899,0.00590877
146,BTC,2022-09-22,2022-08-25,0.0027928266,0.0073833731514715,0.010353201805802,0.0047991564
147,BTC,2022-09-23,2022-08-26,0.0041227303,0.0068455626240396,0.0111461106220335,0.0076025594
148,BTC,2022-09-24,2022-08-27,0.0045935763,0.004602057273583,0.0059685690612533,0.006054572
149,BTC,2022-09-25,2022-08-28,0.005300303,0.0045439195063566,0.0068730596188432,0.0056896517
150,BTC,2022-09-26,2022-08-29,0.006876019,0.0059514024566056,0.0081470892445034,0.0065224357
151,BTC,2022-09-27,2022-08-30,0.0074472465,0.0094920109574205,0.008453387360191,0.0072821155
152,BTC,2022-09-28,2022-08-31,0.006459572,0.0085636236455302,0.0105321136182947,0.006870562
153,BTC,2022-09-29,2022-09-01,0.006838776,0.0078145622525083,0.0088436171060688,0.00744088
154,BTC,2022-09-30,2022-09-02,0.006491309,0.0074525228214217,0.0078557848143649,0.0070413025
155,BTC,2022-10-01,2022-09-03,0.0058218488,0.0032952941199495,0.0039070455447937,0.005105587
156,BTC,2022-10-02,2022-09-04,0.006955035,0.0040667787919896,0.0055876114256772,0.005751552
157,BTC,2022-10-03,2022-09-05,0.0074015306,0.0047428078363582,0.0057551475556675,0.0060881563
158,BTC,2022-10-04,2022-09-06,0.008059816,0.0055307704225885,0.0052342707367881,0.009012627
159,BTC,2022-10-05,2022-09-07,0.0075754193,0.0053448004815665,0.005179324730096,0.0072485195
160,BTC,2022-10-06,2022-09-08,0.0070993835,0.0050620175043296,0.0060080615018636,0.0064600995
161,BTC,2022-10-07,2022-09-09,0.008757002,0.0051197797577565,0.0048901742895273,0.008815419
162,BTC,2022-10-08,2022-09-10,0.0073114107,0.0026891402137965,0.0029861201595407,0.0067468234
163,BTC,2022-10-09,2022-09-11,0.007293806,0.0027493516636063,0.003102534716596,0.006776601
164,BTC,2022-10-10,2022-09-12,0.0076403553,0.0042332071032926,0.0045954928442321,0.008920173
165,BTC,2022-10-11,2022-09-13,0.007154781,0.0040052982971351,0.0052090492244531,0.010381671
166,BTC,2022-10-12,2022-09-14,0.007061063,0.0029723100027529,0.0042587083758233,0.007592568
167,BTC,2022-10-13,2022-09-15,0.00648101,0.0084846991050861,0.0127471939350065,0.007550312
168,BTC,2022-10-14,2022-09-16,0.006097317,0.0058003817068467,0.0065407931676865,0.005750753
169,BTC,2022-10-15,2022-09-17,0.006827966,0.0022658100576255,0.0038711277597476,0.0053083217
170,BTC,2022-10-16,2022-09-18,0.006494815,0.0030767392569628,0.0042857651783445,0.0063700406
171,BTC,2022-10-17,2022-09-19,0.008081812,0.0036505850445025,0.0043920863441834,0.010152586
172,BTC,2022-10-18,2022-09-20,0.008710875,0.0042314011237941,0.0050813736197997,0.008697208
173,BTC,2022-10-19,2022-09-21,0.008612507,0.0033997981041372,0.0044512216966514,0.013648466
174,BTC,2022-10-20,2022-09-22,0.008674291,0.0038580308118747,0.0046484968856547,0.007762961
175,BTC,2022-10-21,2022-09-23,0.008095035,0.0042122722642194,0.0050283313670353,0.006913996
176,BTC,2022-10-22,2022-09-24,0.007877819,0.0014407051724846,0.0025935175343768,0.0045067267
177,BTC,2022-10-23,2022-09-25,0.0067993933,0.0029408367720026,0.0040651821188119,0.0066984305
178,BTC,2022-10-24,2022-09-26,0.0071797757,0.0034462848327082,0.0051652100167287,0.007825315
179,BTC,2022-10-25,2022-09-27,0.008533102,0.0051783339447717,0.0114982724110975,0.010715141
180,BTC,2022-10-26,2022-09-28,0.0083241975,0.0065242300761708,0.0107605972756426,0.009605423
181,BTC,2022-10-27,2022-09-29,0.008323967,0.0055893535045458,0.0095529624548512,0.009390775
182,BTC,2022-10-28,2022-09-30,0.008188179,0.0050352916323352,0.0081203278942581,0.008711055
183,BTC,2022-10-29,2022-10-01,0.00546024,0.0044907034798133,0.0091473021916174,0.00512004
184,BTC,2022-10-30,2022-10-02,0.006547967,0.0033086125158826,0.0056883183320299,0.006167872
185,BTC,2022-10-31,2022-10-03,0.006874185,0.0044438470179453,0.0083798397425981,0.0068938592
