,unique_id,ds,cutoff,NBEATSx,Real_value,external_ETH,NHITS
0,BTC,2022-04-29,2022-04-28,0.006642482,0.0054118093105158,0.0064593684015884,0.0068138246
1,BTC,2022-04-30,2022-04-28,0.006444175,0.0035512056108666,0.0054027557849985,0.0067920284
2,BTC,2022-05-01,2022-04-28,0.0065401304,0.0054011780167481,0.0065179776450598,0.006726639
3,BTC,2022-05-02,2022-04-28,0.0068452116,0.0060416551249805,0.0068228842648119,0.0066612493
4,BTC,2022-05-03,2022-04-28,0.0067474158,0.0043822216134048,0.0051573418587649,0.0064569875
5,BTC,2022-05-04,2022-04-28,0.006356107,0.0060622685350144,0.0070461477041424,0.006252726
6,BTC,2022-05-05,2022-04-28,0.0066773943,0.0084721835139049,0.0078005733934121,0.0061846394
7,BTC,2022-05-06,2022-04-29,0.0063251695,0.0074851545459556,0.008675196317191,0.0063342443
8,BTC,2022-05-07,2022-04-30,0.0046231267,0.004569483257481,0.005567999926915,0.0053392565
9,BTC,2022-05-08,2022-05-01,0.0058296993,0.0072146999465418,0.0082632748180642,0.0061973534
10,BTC,2022-05-09,2022-05-02,0.005973341,0.0138229847350229,0.0154123852771705,0.00616041
11,BTC,2022-05-10,2022-05-03,0.005005112,0.0141005644116712,0.0147152017742816,0.0059040347
12,BTC,2022-05-11,2022-05-04,0.006094861,0.0217777255819311,0.0263871635249193,0.007214795
13,BTC,2022-05-12,2022-05-05,0.0072149793,0.0219108328527823,0.0287660670293233,0.00750123
14,BTC,2022-05-13,2022-05-06,0.0071408898,0.0115658498804065,0.0146597948122478,0.0070747593
15,BTC,2022-05-14,2022-05-07,0.0056161755,0.0091559444649336,0.0103824169824951,0.006603397
16,BTC,2022-05-15,2022-05-08,0.006802746,0.0078518569863457,0.0085168587327232,0.00802415
17,BTC,2022-05-16,2022-05-09,0.0070708347,0.0092315598954623,0.0105543055877617,0.008253169
18,BTC,2022-05-17,2022-05-10,0.00830102,0.0077788458447267,0.0091162766239728,0.008933653
19,BTC,2022-05-18,2022-05-11,0.009625115,0.0071886269274614,0.0087127010227261,0.009666428
20,BTC,2022-05-19,2022-05-12,0.009677658,0.0070679633430203,0.0096554270051508,0.00977962
21,BTC,2022-05-20,2022-05-13,0.011428326,0.0072502477917175,0.0085842524424688,0.0071344604
22,BTC,2022-05-21,2022-05-14,0.010791497,0.0041716053715875,0.0052449908403901,0.0069149155
23,BTC,2022-05-22,2022-05-15,0.010490444,0.0053391946112443,0.0055162791679987,0.0065756654
24,BTC,2022-05-23,2022-05-16,0.009288897,0.0064339399366076,0.007515721169584,0.007338758
25,BTC,2022-05-24,2022-05-17,0.008410129,0.0060197733834542,0.0071861547239136,0.006724808
26,BTC,2022-05-25,2022-05-18,0.009177977,0.0056343692815544,0.0067899894675406,0.0076508755
27,BTC,2022-05-26,2022-05-19,0.010001707,0.008784652310181,0.0136789261763904,0.01008169
28,BTC,2022-05-27,2022-05-20,0.011283265,0.0073757202544428,0.0132074014630766,0.008096263
29,BTC,2022-05-28,2022-05-21,0.0083534345,0.0041328864818789,0.0076881552542367,0.009891659
30,BTC,2022-05-29,2022-05-22,0.008876181,0.0033690592116625,0.0052618828953702,0.008966928
31,BTC,2022-05-30,2022-05-23,0.008292314,0.0084111134326602,0.0083491497878392,0.00783828
32,BTC,2022-05-31,2022-05-24,0.007289147,0.0064134648015424,0.0083294566100201,0.0059762583
33,BTC,2022-06-01,2022-05-25,0.007668662,0.0076861745417587,0.0098824022584959,0.0052359225
34,BTC,2022-06-02,2022-05-26,0.0072204988,0.0057538844691797,0.0079730754961425,0.0048165834
35,BTC,2022-06-03,2022-05-27,0.007012134,0.0050045528747239,0.0070980805030133,0.0075943354
36,BTC,2022-06-04,2022-05-28,0.005718074,0.0034068811575328,0.0048003176692382,0.0065840613
37,BTC,2022-06-05,2022-05-29,0.0053079696,0.0036326950003793,0.0050876524907575,0.0061524264
38,BTC,2022-06-06,2022-05-30,0.0075652227,0.0059870157169836,0.0071054972717505,0.007954685
39,BTC,2022-06-07,2022-05-31,0.0065696416,0.0110531287995143,0.0136256623463623,0.005890879
40,BTC,2022-06-08,2022-06-01,0.007277666,0.0081211619172866,0.0094049264284954,0.00716463
41,BTC,2022-06-09,2022-06-02,0.0064113876,0.0043968049878063,0.0053579705009293,0.005950116
42,BTC,2022-06-10,2022-06-03,0.006378551,0.0067184959982061,0.0094521288752343,0.0067054355
43,BTC,2022-06-11,2022-06-04,0.006306536,0.0062376106820442,0.0129561830593283,0.005888013
44,BTC,2022-06-12,2022-06-05,0.0057681757,0.009431976584337,0.0141303969321208,0.006252191
45,BTC,2022-06-13,2022-06-06,0.006463846,0.0197944474089179,0.0279510996180604,0.0059303846
46,BTC,2022-06-14,2022-06-07,0.006613344,0.0192368937356161,0.024648747149969,0.00850374
47,BTC,2022-06-15,2022-06-08,0.0075840494,0.0225609499557643,0.03401353887062,0.008734823
48,BTC,2022-06-16,2022-06-09,0.006391245,0.0123123495540351,0.0184021817335349,0.0070449878
49,BTC,2022-06-17,2022-06-10,0.007895487,0.0099520355213917,0.0133415453527646,0.0071179615
50,BTC,2022-06-18,2022-06-11,0.006199915,0.0163347040824502,0.021480965915066,0.007821783
51,BTC,2022-06-19,2022-06-12,0.007681101,0.016586489021976,0.0210331257212885,0.008878663
52,BTC,2022-06-20,2022-06-13,0.008061282,0.0131859153688498,0.0169501704165563,0.00941026
53,BTC,2022-06-21,2022-06-14,0.011177408,0.0098452096268326,0.0121705676106373,0.010517575
54,BTC,2022-06-22,2022-06-15,0.013200437,0.0104076467461133,0.0121611183049643,0.012909617
55,BTC,2022-06-23,2022-06-16,0.012405358,0.0087938248973252,0.0110654692890665,0.009917992
56,BTC,2022-06-24,2022-06-17,0.012355569,0.0081497651255087,0.0118623551706201,0.008867601
57,BTC,2022-06-25,2022-06-18,0.013758253,0.0053564217676077,0.0094176848518953,0.012007037
58,BTC,2022-06-26,2022-06-19,0.0129990345,0.0062617785039377,0.0091431587844452,0.011271985
59,BTC,2022-06-27,2022-06-20,0.012623877,0.0059640148664436,0.0088586313994856,0.010442175
60,BTC,2022-06-28,2022-06-21,0.012581294,0.0057537278849222,0.0090293144982552,0.0108894715
61,BTC,2022-06-29,2022-06-22,0.013938703,0.0067288521775275,0.0099720618666188,0.012513413
62,BTC,2022-06-30,2022-06-23,0.01220722,0.0095915615522675,0.0141657143243661,0.011388494
63,BTC,2022-07-01,2022-06-24,0.012014537,0.0123310385078541,0.014289331207287,0.012695045
64,BTC,2022-07-02,2022-06-25,0.009453681,0.0051919702461414,0.0082662874149287,0.0125009185
65,BTC,2022-07-03,2022-06-26,0.009680057,0.0072660566338558,0.008731673671902,0.011675264
66,BTC,2022-07-04,2022-06-27,0.009481471,0.0073485637785482,0.0103477714525711,0.008621212
67,BTC,2022-07-05,2022-06-28,0.009158876,0.008365579505387,0.0105194841152007,0.008646221
68,BTC,2022-07-06,2022-06-29,0.00912266,0.0078032979441793,0.0107604385746059,0.0077116545
69,BTC,2022-07-07,2022-06-30,0.009294808,0.0062025118977131,0.0079472297525537,0.0092558535
70,BTC,2022-07-08,2022-07-01,0.01001135,0.0102195323054358,0.0111519231670013,0.008944733
71,BTC,2022-07-09,2022-07-02,0.007998327,0.0054852775034169,0.0058866803679092,0.0061420277
72,BTC,2022-07-10,2022-07-03,0.0089420825,0.0064848851585491,0.0069951888539496,0.007656777
73,BTC,2022-07-11,2022-07-04,0.008222322,0.006145503540999,0.0075614242454161,0.006787117
74,BTC,2022-07-12,2022-07-05,0.008623733,0.0062840412678285,0.0076683021265685,0.008203922
75,BTC,2022-07-13,2022-07-06,0.008268069,0.0114586493588895,0.0147954922061227,0.007469127
76,BTC,2022-07-14,2022-07-07,0.007229169,0.0077550752546649,0.0107201492565462,0.0068084043
77,BTC,2022-07-15,2022-07-08,0.009243711,0.0070494052801986,0.0109313681063659,0.0091511365
78,BTC,2022-07-16,2022-07-09,0.007144338,0.0059475812214063,0.0173916071970637,0.0077080107
79,BTC,2022-07-17,2022-07-10,0.007863703,0.0066997458885413,0.0122400945908188,0.0083975345
80,BTC,2022-07-18,2022-07-11,0.0070393137,0.0105158633967074,0.0142271330033575,0.0069739996
81,BTC,2022-07-19,2022-07-12,0.0070658685,0.0118269802878906,0.0159312324931349,0.0077632
82,BTC,2022-07-20,2022-07-13,0.0088483775,0.0103851532305649,0.0138135788445232,0.009728012
83,BTC,2022-07-21,2022-07-14,0.0081502395,0.0082552866044922,0.011468271315793,0.008306571
84,BTC,2022-07-22,2022-07-15,0.007993528,0.0069098481520061,0.010107856507619,0.0081894025
85,BTC,2022-07-23,2022-07-16,0.006629835,0.0062464399846519,0.0095415056117963,0.007166337
86,BTC,2022-07-24,2022-07-17,0.007784921,0.0062710468188223,0.0115962812514073,0.008716292
87,BTC,2022-07-25,2022-07-18,0.008980587,0.0075092292801537,0.0126978506901364,0.010694596
88,BTC,2022-07-26,2022-07-19,0.009044521,0.0063994266694958,0.0112774800688185,0.009351118
89,BTC,2022-07-27,2022-07-20,0.009286881,0.0078649192473874,0.0116739583024244,0.009628882
90,BTC,2022-07-28,2022-07-21,0.0088647315,0.0098644735784493,0.0148013346801769,0.010287628
91,BTC,2022-07-29,2022-07-22,0.008774189,0.0085332117051897,0.0128801952511186,0.008875512
92,BTC,2022-07-30,2022-07-23,0.0073819677,0.0062686662225369,0.0089125357415652,0.007601195
93,BTC,2022-07-31,2022-07-24,0.0074877148,0.0065777425328122,0.0089751388396515,0.0070172264
94,BTC,2022-08-01,2022-07-25,0.0076874983,0.0058218789928077,0.0086291907696852,0.008611445
95,BTC,2022-08-02,2022-07-26,0.0074498383,0.0065947026348026,0.011368455148029,0.008684865
96,BTC,2022-08-03,2022-07-27,0.008927803,0.0056327440710049,0.0080300677022233,0.009130936
97,BTC,2022-08-04,2022-07-28,0.009086235,0.005826866254452,0.0087240178443612,0.00848936
98,BTC,2022-08-05,2022-07-29,0.008969621,0.0059941165156998,0.0092357860323012,0.008397673
99,BTC,2022-08-06,2022-07-30,0.007798715,0.0030960083527422,0.0056896715699391,0.008479641
100,BTC,2022-08-07,2022-07-31,0.0077134874,0.0031792407934065,0.0050597318744712,0.008044294
101,BTC,2022-08-08,2022-08-01,0.0072296127,0.0049646525473805,0.0070404557612143,0.00680741
102,BTC,2022-08-09,2022-08-02,0.007332452,0.0044832102914312,0.0070170754693432,0.0068383743
103,BTC,2022-08-10,2022-08-03,0.0067883753,0.007508530645665,0.0111789290456526,0.006777451
104,BTC,2022-08-11,2022-08-04,0.0066636535,0.0064709119182459,0.0089335216689988,0.007204185
105,BTC,2022-08-12,2022-08-05,0.006648716,0.0050929802847488,0.0073007600534674,0.007237164
106,BTC,2022-08-13,2022-08-06,0.0045301793,0.0046721375394414,0.0064743168913372,0.0061152107
107,BTC,2022-08-14,2022-08-07,0.004632937,0.0043489787154191,0.0062280445232864,0.00643591
108,BTC,2022-08-15,2022-08-08,0.0058619124,0.0068845559725291,0.0099690526087222,0.006448762
109,BTC,2022-08-16,2022-08-09,0.005305299,0.0051184723137968,0.0077314565818697,0.005335061
110,BTC,2022-08-17,2022-08-10,0.0065510124,0.0053948703001312,0.0083353017707647,0.0060857367
111,BTC,2022-08-18,2022-08-11,0.0061285095,0.0036822936065521,0.0062528161249542,0.005479158
112,BTC,2022-08-19,2022-08-12,0.00573579,0.0104699680493911,0.0122214613257753,0.0059227957
113,BTC,2022-08-20,2022-08-13,0.0055447766,0.0059091010123098,0.0095576681783104,0.005852525
114,BTC,2022-08-21,2022-08-14,0.0054130633,0.0058099630558459,0.0097256321703202,0.0054524764
115,BTC,2022-08-22,2022-08-15,0.0061245696,0.0057825465765118,0.0096983096674907,0.0060795955
116,BTC,2022-08-23,2022-08-16,0.0052469233,0.0054804579905199,0.0092647365611302,0.0051618456
117,BTC,2022-08-24,2022-08-17,0.0054374947,0.0051674848334682,0.0079519920759302,0.0056673703
118,BTC,2022-08-25,2022-08-18,0.0047565913,0.003935711044099,0.0061980525065735,0.005516446
119,BTC,2022-08-26,2022-08-19,0.007338917,0.0071111307665857,0.0109807746988005,0.0076780682
120,BTC,2022-08-27,2022-08-20,0.0057751834,0.0052395308326805,0.0092592967969489,0.0063520456
121,BTC,2022-08-28,2022-08-21,0.0059459554,0.0043932605586629,0.0071103564048681,0.006300875
122,BTC,2022-08-29,2022-08-22,0.006216918,0.0054409784739325,0.0090554322492509,0.0057309177
123,BTC,2022-08-30,2022-08-23,0.0059072413,0.006775715444446,0.0121748806088872,0.006357786
124,BTC,2022-08-31,2022-08-24,0.00611856,0.0063981188445883,0.0112685610379426,0.006195037
125,BTC,2022-09-01,2022-08-25,0.004574993,0.0060051728764346,0.0095955683599151,0.004867729
126,BTC,2022-09-02,2022-08-26,0.006831972,0.0055909577458191,0.0094751960958653,0.0064012064
127,BTC,2022-09-03,2022-08-27,0.005513246,0.0030026045028789,0.0057454719742827,0.007246712
128,BTC,2022-09-04,2022-08-28,0.005483659,0.0036082087083341,0.0050448900894167,0.007402776
129,BTC,2022-09-05,2022-08-29,0.005793838,0.0036507248738198,0.0060838096027877,0.00700567
130,BTC,2022-09-06,2022-08-30,0.0067123566,0.0078765574470966,0.0116507099366803,0.007139022
131,BTC,2022-09-07,2022-08-31,0.0062318,0.0055133123936483,0.0100476226447628,0.007093847
132,BTC,2022-09-08,2022-09-01,0.006114784,0.0052377130468606,0.0092066529236724,0.007201038
133,BTC,2022-09-09,2022-09-02,0.0060897665,0.0079205246988494,0.0082083296788195,0.006110726
134,BTC,2022-09-10,2022-09-03,0.0043882886,0.0054896074134375,0.006643364632095,0.0047439234
135,BTC,2022-09-11,2022-09-04,0.0045199576,0.0051720424793665,0.0064733169692529,0.005545908
136,BTC,2022-09-12,2022-09-05,0.0045147007,0.0079554035509042,0.0085831937112138,0.0050161453
137,BTC,2022-09-13,2022-09-06,0.0063829008,0.0106357622720789,0.0134862886357034,0.006388795
138,BTC,2022-09-14,2022-09-07,0.005583101,0.0068778695401754,0.0088598694278766,0.0062830937
139,BTC,2022-09-15,2022-09-08,0.00576598,0.0070713280035194,0.014268160697679,0.0063058827
140,BTC,2022-09-16,2022-09-09,0.007839317,0.0051587007815771,0.0098141644062317,0.0072971755
141,BTC,2022-09-17,2022-09-10,0.0063225916,0.0040002844025212,0.0059738147780496,0.0064068343
142,BTC,2022-09-18,2022-09-11,0.0058842236,0.0048871645432706,0.0084016835243485,0.006188759
143,BTC,2022-09-19,2022-09-12,0.0067829834,0.008759636492536,0.0109299975018092,0.0065128454
144,BTC,2022-09-20,2022-09-13,0.0074588284,0.0073353817837128,0.0090791849594568,0.0069885887
145,BTC,2022-09-21,2022-09-14,0.007069248,0.0138884914845258,0.0163963711180899,0.008042198
146,BTC,2022-09-22,2022-09-15,0.006886008,0.0073833731514715,0.010353201805802,0.006616067
147,BTC,2022-09-23,2022-09-16,0.0066375667,0.0068455626240396,0.0111461106220335,0.006497991
148,BTC,2022-09-24,2022-09-17,0.0058676205,0.004602057273583,0.0059685690612533,0.0069831354
149,BTC,2022-09-25,2022-09-18,0.0056832256,0.0045439195063566,0.0068730596188432,0.0061054826
150,BTC,2022-09-26,2022-09-19,0.0074165696,0.0059514024566056,0.0081470892445034,0.0074972683
151,BTC,2022-09-27,2022-09-20,0.0075361496,0.0094920109574205,0.008453387360191,0.007550116
152,BTC,2022-09-28,2022-09-21,0.008845444,0.0085636236455302,0.0105321136182947,0.011473054
153,BTC,2022-09-29,2022-09-22,0.008400243,0.0078145622525083,0.0088436171060688,0.009043215
154,BTC,2022-09-30,2022-09-23,0.008059942,0.0074525228214217,0.0078557848143649,0.008597061
155,BTC,2022-10-01,2022-09-24,0.007353722,0.0032952941199495,0.0039070455447937,0.008161323
156,BTC,2022-10-02,2022-09-25,0.0062619727,0.0040667787919896,0.0055876114256772,0.008109842
157,BTC,2022-10-03,2022-09-26,0.0070766076,0.0047428078363582,0.0057551475556675,0.006653091
158,BTC,2022-10-04,2022-09-27,0.008367855,0.0055307704225885,0.0052342707367881,0.008330867
159,BTC,2022-10-05,2022-09-28,0.00848379,0.0053448004815665,0.005179324730096,0.0079009775
